"pitch_type","batter_num","pitch_rl","bat_rl","inning","balls","strikes","out","on_1b","on_2b","on_3b","score_diff","era","rbi","avg","hr","pitcher_at_home","pitcher_wins","pitcher_losses","batter_wins","batter_losses","prev_pitch_type","prevprev_pitch_type"
"1",18,"1","1",4,"1","1",2,1,1,0,-1,0,0,0,0,1,0,0,0,0,"1","10"
"1",8,"1","1",3,"0","2",0,0,0,0,3,2.37,0,0.333,0,-1,2,0,0,0,"1","1"
"1",11,"1","0",3,"2","2",0,0,0,0,2,2.53,36,0.259,5,1,4,0,0,0,"10","10"
"1",20,"1","0",6,"1","2",0,0,0,0,0,2.36,25,0.229,4,1,9,3,0,0,"10","1"
"8",11,"1","0",3,"1","2",1,0,0,0,1,2.57,8,0.234,0,1,9,3,0,0,"8","1"
"10",8,"1","1",2,"1","2",1,0,0,0,-2,0,21,0.209,6,1,0,0,0,0,"1","1"
"1",24,"1","1",6,"2","2",1,0,0,1,0,2.06,57,0.236,18,-1,5,0,0,0,"10","1"
"1",8,"1","1",2,"1","1",2,0,0,0,0,2.53,8,0.258,3,1,11,4,0,0,"1","1"
"1",18,"1","1",5,"3","2",1,0,0,0,3,1.99,0,0,0,1,3,1,2,3,"10","1"
"10",3,"1","0",1,"3","2",2,0,0,0,0,2.82,35,0.315,8,1,7,2,0,0,"1","8"
"1",21,"1","0",6,"2","2",0,0,0,0,1,2.9,78,0.296,30,-1,14,8,0,0,"10","1"
"8",11,"1","1",3,"2","1",1,0,0,0,-1,2.77,30,0.322,5,1,3,0,0,0,"10","8"
"10",17,"1","0",4,"1","2",0,1,0,0,3,2.18,26,0.229,0,1,5,0,0,0,"10","2"
"1",26,"1","1",6,"3","2",1,0,0,0,4,2.87,49,0.293,12,1,12,6,0,0,"10","10"
"10",13,"1","0",4,"1","2",1,0,0,0,0,2.91,27,0.254,9,-1,13,7,0,0,"1","10"
"8",5,"1","0",1,"2","0",1,1,1,0,0,2.53,24,0.284,4,1,4,0,0,0,"1","2"
"1",16,"1","1",6,"0","2",0,0,0,0,2,2.29,17,0.218,3,-1,9,2,0,0,"1","10"
"1",4,"1","1",2,"0","2",0,0,0,0,0,2.54,58,0.235,17,1,12,4,0,0,"1","1"
"10",19,"1","0",5,"1","2",1,0,0,1,2,2.53,25,0.255,6,1,4,0,0,0,"10","1"
"1",11,"1","1",3,"1","1",1,1,0,0,2,1.59,21,0.311,4,1,4,1,0,0,"10","10"
"1",9,"1","1",3,"0","2",0,0,0,0,-1,2.79,7,0.234,0,-1,12,5,10,5,"1","10"
"1",22,"1","1",6,"1","2",0,0,0,0,4,3.54,16,0.226,3,-1,4,2,0,0,"1","1"
"1",11,"1","0",4,"1","2",0,0,0,0,0,2.53,19,0.273,5,1,8,2,0,0,"1","1"
"1",1,"1","1",1,"1","2",0,0,0,0,0,4.5,31,0.277,5,1,1,0,0,0,"1","10"
"10",17,"1","1",5,"2","2",2,0,0,0,1,2.3,23,0.199,4,1,4,0,0,0,"1","10"
"10",9,"1","0",3,"0","2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,"1","1"
"10",19,"1","0",5,"0","2",1,0,0,0,0,1.59,10,0.357,1,1,4,1,0,0,"1","10"
"8",19,"1","0",5,"1","2",0,0,0,0,-1,4.37,5,0.301,0,-1,1,2,0,0,"8","10"
"1",22,"1","0",5,"2","0",1,1,1,1,3,2.53,18,0.287,5,1,11,4,0,0,"2","1"
"10",17,"1","1",5,"1","1",2,0,0,0,1,2.3,23,0.199,4,1,4,0,0,0,"10","10"
"1",26,"1","1",8,"1","2",1,1,0,0,1,2.66,7,0.299,3,-1,2,1,0,0,"1","10"
"1",4,"1","0",1,"1","2",0,1,1,0,-1,4.37,4,0.273,0,-1,1,2,0,0,"8","1"
"10",23,"1","1",6,"0","2",2,1,0,0,3,2.37,35,0.303,5,-1,2,0,0,0,"10","10"
"10",12,"1","1",3,"1","2",1,1,0,0,-2,0,37,0.3,8,1,0,0,0,0,"10","1"
"1",17,"1","1",4,"2","0",1,1,1,0,4,3.02,5,0.267,2,-1,6,2,0,0,"1","10"
"1",28,"1","0",6,"1","2",1,0,0,0,-2,2.79,47,0.234,11,-1,13,7,0,0,"10","8"
"1",1,"1","1",1,"1","1",0,0,0,0,0,4.5,31,0.277,5,1,1,0,0,0,"10","1"
"10",23,"1","0",6,"2","2",2,0,0,0,1,1.5,2,0.3,2,1,1,0,0,0,"1","1"
"10",10,"1","0",3,"0","2",0,0,0,0,0,1.5,0,0.267,0,1,1,0,0,0,"2","1"
"1",22,"1","0",5,"3","2",0,0,0,0,-1,2.91,32,0.249,6,-1,6,0,0,0,"1","1"
"10",21,"1","1",6,"0","2",1,0,0,0,3,2.37,72,0.341,21,-1,2,0,0,0,"1","1"
"10",19,"1","0",5,"2","1",1,0,1,0,-3,2.79,33,0.283,8,-1,12,5,0,0,"10","1"
"1",14,"1","1",5,"1","1",0,0,0,0,1,2.66,4,0.264,1,-1,2,1,0,0,"1","1"
"1",3,"1","0",1,"1","2",0,0,0,0,1,2.79,65,0.314,14,-1,13,7,0,0,"10","10"
"1",21,"1","0",6,"2","0",2,0,0,0,0,3.21,29,0.256,11,1,5,2,0,0,"1","1"
"10",17,"1","0",5,"2","2",0,0,0,0,1,3.54,5,0.154,2,-1,4,2,0,0,"8","8"
"8",17,"1","0",5,"1","2",0,0,0,0,-2,1.74,6,0.169,1,-1,4,1,0,0,"10","10"
"8",23,"1","1",6,"2","1",0,1,0,0,0,2.77,34,0.209,5,1,3,0,0,0,"10","10"
"1",16,"1","1",4,"0","2",0,0,0,0,-2,2.91,34,0.233,9,-1,6,0,0,0,"1","1"
"1",2,"1","0",1,"3","2",0,0,0,0,0,3.02,15,0.231,5,-1,6,2,0,0,"1","1"
"1",6,"1","0",2,"0","2",0,1,0,0,-2,0,0,0,0,1,0,0,0,0,"1","1"
"8",27,"1","0",6,"1","1",2,1,1,0,-3,2.79,21,0.194,5,-1,12,5,0,0,"8","1"
"10",15,"1","1",5,"1","1",0,0,0,0,1,2.3,62,0.24,13,1,4,0,0,0,"10","10"
"1",4,"1","0",2,"2","2",0,0,0,0,0,2.77,64,0.33,27,1,3,0,0,0,"10","8"
"1",3,"1","0",1,"0","2",1,0,1,0,0,2.99,82,0.242,24,1,15,8,0,0,"1","1"
"1",4,"1","0",2,"2","2",0,0,0,0,0,2.77,64,0.33,27,1,3,0,0,0,"1","1"
"10",19,"1","0",6,"1","2",2,0,0,0,1,2.66,6,0.176,2,-1,2,1,0,0,"10","1"
"1",5,"1","0",1,"3","0",1,1,1,0,0,2.53,24,0.284,4,1,4,0,0,0,"8","1"
"1",5,"1","1",2,"2","2",1,0,0,0,0,3.78,9,0.222,3,1,2,1,0,0,"1","10"
"10",14,"1","0",4,"1","2",1,0,0,0,1,0,0,0,0,1,0,0,0,0,"1","1"
"1",15,"1","1",4,"0","2",1,0,0,0,1,3.54,14,0.354,4,-1,4,2,0,0,"10","1"
"1",17,"1","1",5,"2","2",2,0,0,0,1,2.3,23,0.199,4,1,4,0,0,0,"10","1"
"1",11,"1","1",3,"1","2",2,0,0,0,0,0,0,0,0,1,0,0,0,0,"1","1"
"8",19,"1","1",5,"1","2",1,0,0,0,1,2.06,23,0.287,5,-1,5,0,0,0,"1","10"
"8",24,"1","0",7,"1","1",0,0,0,0,3,2.37,17,0.273,2,-1,2,0,0,0,"8","2"
"10",1,"1","1",1,"1","2",0,0,0,0,0,4.08,2,0.256,1,1,2,2,0,0,"10","1"
"10",26,"1","1",7,"3","2",1,0,0,0,3,2.37,0,0.333,0,-1,2,0,0,0,"10","10"
"8",6,"1","0",1,"2","2",2,1,1,0,-2,4.37,2,0.286,0,-1,1,2,0,0,"8","1"
"1",11,"1","0",3,"1","2",1,0,0,1,1,4.28,8,0.282,3,1,3,2,0,0,"1","1"
"8",12,"1","1",4,"3","2",0,0,0,0,-2,0,1,0.2,0,1,0,0,0,0,"1","1"
"10",16,"1","1",3,"3","2",2,1,1,1,-1,0.71,0,0.233,0,-1,2,0,0,0,"1","1"
"10",12,"1","1",4,"2","1",1,0,0,0,0,3.78,8,0.313,2,1,2,1,0,0,"1","2"
"1",5,"1","0",1,"1","2",2,0,0,1,-1,7.94,5,0.208,1,-1,0,1,0,0,"1","1"
"10",2,"1","1",1,"1","2",1,0,0,0,0,1.59,21,0.311,4,1,4,1,0,0,"10","1"
"1",9,"1","1",2,"2","2",1,1,1,0,3,5.06,0,0,0,1,0,1,1,1,"10","1"
"10",24,"1","0",7,"1","2",0,0,0,0,2,1.5,2,0.188,0,1,1,0,0,0,"8","10"
"10",7,"1","1",2,"1","1",2,0,0,0,0,2.53,3,0.224,1,1,8,2,0,0,"1","10"
"1",13,"1","0",3,"1","2",2,0,1,0,0,1.59,25,0.302,9,1,4,1,0,0,"8","8"
"1",19,"1","0",5,"3","2",0,1,0,0,2,3.03,46,0.255,12,1,13,8,0,0,"1","1"
"1",16,"1","0",5,"2","2",0,0,0,0,-1,3.21,15,0.208,3,1,5,2,0,0,"1","1"
"10",5,"1","0",2,"1","1",1,0,0,0,0,1.99,2,0.16,0,1,3,1,0,0,"8","1"
"8",19,"1","0",5,"1","1",2,0,0,0,-2,1.74,4,0.188,0,-1,4,1,0,0,"10","10"
"1",9,"1","1",3,"2","2",0,0,0,0,5,3.02,14,0.17,5,-1,6,2,0,0,"10","10"
"1",18,"1","1",5,"1","1",0,0,0,0,2,3.03,35,0.268,8,1,13,8,0,0,"10","10"
"10",10,"1","0",4,"0","2",0,0,0,0,1,2.66,6,0.176,2,-1,2,1,0,0,"1","10"
"1",3,"1","0",1,"1","2",2,1,0,0,0,2.81,63,0.303,19,-1,12,6,0,0,"1","1"
"1",15,"1","1",4,"3","1",0,0,0,0,-3,2.9,33,0.272,7,-1,14,8,0,0,"1","1"
"1",13,"1","1",4,"2","2",0,0,0,0,4,3.02,19,0.301,7,-1,6,2,0,0,"1","1"
"10",28,"1","0",8,"0","2",2,0,0,0,9,1.99,7,0.191,2,1,3,1,0,0,"10","10"
