"pitch_type","batter_num","pitch_rl","bat_rl","inning","balls","strikes","out","on_1b","on_2b","on_3b","score_diff","era","rbi","avg","hr","pitcher_at_home","pitcher_wins","pitcher_losses","batter_wins","batter_losses","prev_pitch_type","prevprev_pitch_type"
"2",28,"0","1",6,"2","2",2,0,0,0,3,5.26,26,0.27,6,-1,4,9,0,0,"1","7"
"2",26,"0","0",7,"1","1",1,0,0,0,-1,3.1,35,0.248,7,1,10,9,0,0,"2","7"
"2",2,"0","1",1,"0","1",0,1,0,0,-1,2.38,34,0.267,9,-1,8,3,0,0,"2","-1"
"2",8,"0","1",3,"0","1",0,0,0,0,0,2.4,21,0.304,2,1,13,6,0,0,"1","-1"
"2",2,"0","1",1,"0","0",0,1,0,0,0,0,0,0,0,1,0,0,0,0,"-1","-1"
"2",4,"0","0",1,"1","1",2,1,0,0,0,0,3,0.364,0,-1,1,0,0,0,"2","2"
"2",23,"0","1",7,"1","1",1,0,0,0,2,0.62,11,0.231,3,-1,2,0,0,0,"1","3"
"7",6,"0","1",2,"2","2",1,0,0,0,5,2.47,8,0.235,2,-1,19,8,0,0,"8","3"
"2",24,"0","0",4,"1","0",2,1,0,1,-2,3.2,35,0.322,4,-1,9,5,0,0,"7","-1"
"2",23,"0","0",7,"0","0",2,0,0,0,8,2.23,8,0.254,3,1,11,4,0,0,"-1","-1"
"2",14,"0","0",4,"1","0",1,1,0,0,0,1.98,21,0.24,5,1,6,1,0,0,"2","-1"
"8",30,"0","1",9,"0","1",1,0,0,0,3,1.98,18,0.327,4,1,6,1,0,0,"2","-1"
"1",16,"0","1",5,"0","2",1,0,0,0,2,0.62,1,0.333,1,-1,2,0,0,0,"1","8"
"2",18,"0","1",6,"0","1",0,0,0,0,2,0.62,0,0.125,0,-1,2,0,1,3,"2","-1"
"2",8,"0","0",2,"1","1",2,1,0,0,5,2.47,1,0.429,0,-1,19,8,0,0,"2","2"
"1",10,"0","0",2,"0","0",2,0,0,0,-2,2.38,14,0.262,1,-1,8,3,0,0,"-1","-1"
"7",19,"0","0",6,"0","1",0,0,0,0,1,1.98,6,0.239,2,1,6,1,0,0,"2","-1"
"2",19,"0","1",6,"3","1",1,1,1,0,5,1.9,30,0.339,3,1,7,2,0,0,"2","2"
"1",21,"0","0",6,"0","0",2,0,0,0,0,0,0,0,0,1,0,0,0,0,"-1","-1"
"7",9,"0","1",3,"1","2",1,1,0,0,5,3.06,2,0.182,0,-1,4,2,0,0,"3","2"
"2",23,"0","1",7,"1","2",0,1,0,0,1,2.36,32,0.268,8,1,14,6,0,0,"3","7"
"2",15,"0","1",4,"0","0",2,0,1,0,0,1.29,2,0.2,0,1,1,0,0,0,"-1","-1"
"2",1,"0","0",1,"3","1",0,0,0,0,0,3.2,25,0.27,1,-1,9,5,0,0,"1","1"
"1",10,"0","0",4,"0","0",0,0,0,0,3,3.06,56,0.285,16,-1,10,9,0,0,"-1","-1"
"1",4,"0","1",1,"3","2",0,1,1,0,1,0.8,19,0.225,5,-1,3,0,0,0,"8","2"
"2",26,"0","0",8,"0","0",2,0,0,0,5,3.06,2,0.368,0,-1,4,2,0,0,"-1","-1"
"2",10,"0","0",3,"2","1",1,0,0,0,1,0,0,0,0,-1,0,0,0,0,"2","7"
"8",12,"0","1",3,"3","2",2,0,0,0,0,3.1,52,0.278,4,1,10,9,0,0,"2","8"
"2",9,"0","0",2,"1","0",0,1,0,0,-2,4.7,28,0.322,6,-1,2,4,0,0,"2","-1"
"2",25,"0","1",8,"2","0",0,0,0,0,1,0.73,7,0.163,2,1,3,0,0,0,"8","7"
"2",23,"0","1",4,"2","2",1,1,1,0,-2,3.2,19,0.22,5,-1,9,5,0,0,"7","1"
"2",15,"0","0",4,"3","2",1,0,0,0,0,1.76,10,0.264,1,1,7,1,0,0,"2","7"
"1",20,"0","1",5,"0","1",0,0,0,0,6,3,20,0.234,2,1,11,9,0,0,"2","-1"
"7",15,"0","1",4,"0","0",0,0,0,0,11,5.32,32,0.225,8,-1,3,9,0,0,"-1","-1"
"2",23,"0","0",7,"2","2",1,0,0,0,15,2.37,35,0.199,15,-1,14,6,0,0,"7","7"
"2",6,"0","1",2,"2","1",0,1,0,0,1,2.32,39,0.301,6,1,12,5,0,0,"2","2"
"2",2,"0","1",1,"0","0",0,0,0,0,-1,4.56,25,0.266,7,-1,7,11,0,0,"-1","-1"
"2",5,"0","1",2,"0","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,"-1","-1"
"2",29,"0","1",8,"3","1",1,0,0,1,0,0.73,6,0.224,1,1,3,0,0,0,"8","2"
"1",27,"0","1",7,"0","0",1,0,0,0,0,3.07,12,0.236,0,-1,10,8,0,0,"-1","-1"
"8",14,"0","1",4,"1","0",1,0,0,0,3,3.68,20,0.307,2,1,3,2,0,0,"8","-1"
"7",9,"0","0",2,"0","1",2,1,0,0,-1,5.11,12,0.207,5,1,2,4,0,0,"2","-1"
"2",5,"0","1",2,"0","1",0,0,0,0,1,2.32,24,0.217,4,1,12,5,0,0,"2","-1"
"2",8,"0","1",3,"0","0",0,1,0,0,3,1.39,15,0.252,1,1,4,0,0,0,"-1","-1"
"2",9,"0","1",3,"0","0",0,0,1,0,4,2.03,9,0.253,4,-1,10,3,0,0,"-1","-1"
"2",28,"0","0",8,"0","0",2,0,0,0,5,4.86,17,0.266,7,1,6,11,0,0,"-1","-1"
