"pitch_type","batter_num","pitch_rl","bat_rl","inning","balls","strikes","out","on_1b","on_2b","on_3b","score_diff","era","rbi","avg","hr","pitcher_at_home","pitcher_wins","pitcher_losses","batter_wins","batter_losses","prev_pitch_type","prevprev_pitch_type"
"1",11,"1","0",3,"2","2",1,1,0,0,0,3.3,21,0.265,7,-1,9,5,0,0,"1","8"
"1",26,"1","1",7,"1","1",2,0,0,0,1,2.85,37,0.254,11,-1,11,6,0,0,"7","1"
"8",10,"1","0",4,"2","2",0,0,0,0,1,1.76,17,0.248,2,-1,8,5,0,0,"3","1"
"7",3,"1","1",1,"0","2",1,0,0,1,3,3.13,97,0.316,33,-1,15,4,0,0,"1","10"
"7",29,"1","1",9,"0","2",0,0,1,0,-1,1.79,36,0.282,6,-1,9,5,0,0,"1","7"
"1",7,"1","0",2,"1","1",0,1,0,0,-4,3.05,24,0.174,6,1,8,2,0,0,"1","1"
"8",13,"1","1",4,"0","2",1,0,0,0,2,4.05,5,0.27,3,-1,5,4,0,0,"1","7"
"8",2,"1","0",1,"2","2",0,0,0,0,1,2.82,90,0.25,29,-1,18,7,0,0,"10","1"
"8",8,"1","0",3,"1","2",0,0,0,0,-1,1.85,19,0.168,7,-1,6,4,0,0,"10","1"
"1",11,"1","0",3,"2","2",1,0,1,0,0,2.88,42,0.278,13,-1,16,7,0,0,"10","10"
"8",12,"1","1",4,"0","2",1,0,1,0,7,3.87,32,0.251,7,-1,6,4,0,0,"1","1"
"8",8,"1","0",2,"1","1",0,0,1,0,0,2.59,16,0.236,3,-1,6,1,0,0,"10","10"
"1",19,"1","0",6,"2","0",1,0,0,0,-1,0,0,0,0,-1,0,0,0,0,"8","1"
"1",13,"1","0",4,"3","2",1,0,0,0,4,2.78,94,0.3,19,-1,17,7,0,0,"1","1"
"8",24,"1","1",6,"0","2",0,0,0,0,-2,3.29,22,0.268,7,-1,8,4,0,0,"1","7"
"1",1,"1","0",1,"2","0",0,0,0,0,1,0,0,0.15,0,-1,0,1,0,0,"1","1"
"8",19,"1","1",7,"0","2",0,0,0,0,-5,1.93,22,0.283,4,-1,7,5,0,0,"1","1"
"1",19,"1","0",6,"2","2",2,0,0,0,3,2.92,34,0.292,5,-1,14,7,0,0,"8","8"
"1",27,"1","1",8,"1","2",0,0,0,0,3,3.38,17,0.263,5,-1,7,2,0,0,"10","10"
"1",4,"1","1",2,"2","2",0,0,0,0,0,3.05,31,0.267,2,1,8,2,0,0,"7","1"
"1",1,"1","0",1,"3","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,"1","1"
"1",25,"1","0",7,"1","2",2,0,0,0,0,0,0,0,0,-1,0,0,0,0,"8","1"
"8",1,"1","0",1,"2","2",0,0,0,0,1,3.4,23,0.298,2,-1,8,4,0,0,"7","1"
"1",7,"1","0",2,"1","1",1,0,0,0,-3,0.66,1,0.167,0,-1,0,1,0,0,"1","10"
"1",23,"1","1",7,"0","2",0,0,0,0,4,4.35,10,0.341,0,-1,2,1,0,0,"1","7"
"1",8,"1","0",3,"2","0",0,0,0,0,1,0,0,0,0,-1,0,0,0,0,"8","1"
"1",27,"1","0",6,"1","1",2,1,0,0,-1,3.27,14,0.271,1,-1,13,3,0,0,"1","1"
"1",1,"1","0",1,"1","1",0,0,0,0,0,3.34,27,0.287,11,-1,11,3,0,0,"1","1"
"1",29,"1","0",8,"0","2",2,0,0,0,-6,0.66,2,0.344,0,-1,0,1,0,0,"8","10"
"1",1,"1","0",1,"1","2",0,0,0,0,0,3.13,28,0.265,6,1,13,4,0,0,"1","1"
"8",22,"1","0",7,"1","1",2,1,0,0,4,2.13,33,0.294,9,-1,6,5,0,0,"1","1"
"1",10,"1","0",2,"3","0",0,0,0,1,-2,3.15,1,0.333,0,-1,2,0,0,0,"1","1"
"1",6,"1","0",2,"0","2",1,0,0,0,1,2.33,7,0.277,5,-1,10,8,0,0,"1","1"
"1",11,"1","0",3,"1","2",1,1,0,0,1,4.32,3,0.273,0,-1,2,1,0,0,"1","8"
"1",1,"1","0",1,"2","1",0,0,0,0,0,3.27,50,0.284,15,-1,13,3,0,0,"1","1"
"7",16,"1","1",4,"0","2",0,0,0,0,2,2.82,44,0.273,4,-1,18,7,0,0,"10","1"
"8",10,"1","0",3,"2","1",0,0,0,0,1,4.32,9,0.286,2,-1,2,1,0,0,"1","1"
"1",11,"1","1",3,"2","2",1,0,0,0,2,3.15,66,0.24,21,1,17,5,0,0,"8","7"
"1",8,"1","0",3,"1","2",1,0,0,0,1,1.76,16,0.257,2,-1,8,5,0,0,"1","1"
"1",10,"1","0",3,"1","2",0,1,0,0,2,3.47,25,0.299,2,1,10,3,0,0,"1","10"
