"pitch_type","batter_num","pitch_rl","bat_rl","inning","balls","strikes","out","on_1b","on_2b","on_3b","score_diff","era","rbi","avg","hr","pitcher_at_home","pitcher_wins","pitcher_losses","batter_wins","batter_losses","prev_pitch_type0","prev_pitch_typeChangeUp","prev_pitch_typeCurveBall","prev_pitch_typeFastball","prev_pitch_typeSlider.Cutter","prevprev_pitch_type0","prevprev_pitch_typeChangeUp","prevprev_pitch_typeCurveBall","prevprev_pitch_typeFastball","prevprev_pitch_typeSlider.Cutter"
"Fastball",16,"0","1",4,"0","2",2,0,0,0,-1,2.58,52,0.272,6,-1,13,8,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",4,"0","0",2,"0","0",0,0,0,0,1,2.59,13,0.231,3,-1,3,4,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",2,"0","1",1,"1","2",1,0,0,0,0,2.59,49,0.243,19,-1,11,7,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",23,"0","1",6,"0","0",1,0,0,0,3,2.59,19,0.312,2,-1,3,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",18,"0","1",5,"0","2",2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Slider/Cutter",11,"0","1",3,"1","1",1,0,0,0,-1,2.58,90,0.289,28,-1,13,8,0,0,0,0,0,1,0,0,0,1,0,0
"Slider/Cutter",25,"0","1",7,"3","2",0,0,1,0,0,2.58,52,0.272,6,-1,13,8,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",10,"0","1",2,"1","0",2,1,0,0,0,6.23,0,0.5,0,-1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",5,"0","1",1,"1","2",1,1,0,0,-2,2.17,2,0.278,0,1,2,2,0,0,0,0,0,1,0,0,0,1,0,0
"Slider/Cutter",1,"0","0",1,"0","2",0,0,0,0,0,2.51,45,0.266,9,-1,13,7,0,0,0,0,0,0,1,0,0,0,0,1
"Slider/Cutter",27,"0","1",6,"0","1",2,1,0,0,3,6.23,0,0,0,-1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"Slider/Cutter",9,"0","1",2,"1","2",0,1,1,0,-2,3.15,0,0,0,-1,6,6,0,0,0,0,0,0,1,0,0,0,0,1
"Fastball",14,"0","1",4,"2","2",1,0,0,0,0,3.14,23,0.213,7,-1,8,7,0,0,0,0,0,0,1,0,0,1,0,0
"Slider/Cutter",22,"0","1",6,"3","2",2,0,1,0,3,3.45,0,0,0,1,5,6,0,0,0,0,0,1,0,0,0,1,0,0
"Slider/Cutter",8,"0","0",2,"0","0",2,1,0,0,0,2.52,42,0.194,13,-1,10,7,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",29,"0","1",8,"1","1",0,0,0,0,-3,2.57,0,0.167,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",27,"0","1",7,"0","0",2,1,0,0,3,2.54,3,0.29,0,-1,13,10,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",10,"0","1",3,"0","0",0,0,0,0,-1,2.58,17,0.274,5,-1,13,8,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",25,"0","1",7,"1","2",0,0,0,0,1,2.55,48,0.199,19,-1,13,9,0,0,0,0,0,0,1,0,0,0,0,1
"Slider/Cutter",26,"0","1",6,"1","1",0,0,0,0,-5,2.67,0,0.143,0,1,4,5,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",19,"0","0",6,"0","0",0,0,0,0,3,3.52,16,0.284,2,1,6,7,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",22,"0","1",5,"0","1",2,0,1,0,3,2.44,48,0.276,7,-1,12,7,0,0,0,0,0,0,1,1,0,0,0,0
"Fastball",9,"0","1",3,"0","0",2,1,0,0,1,3.52,21,0.261,3,1,6,7,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",26,"0","1",7,"2","2",1,0,0,0,0,2.92,11,0.163,3,1,9,7,0,0,0,0,0,0,1,0,1,0,0,0
"Fastball",3,"0","1",1,"1","0",0,1,0,0,0,2.75,35,0.295,6,1,4,4,0,0,0,0,0,1,0,1,0,0,0,0
"Slider/Cutter",9,"0","1",2,"0","1",2,1,1,0,2,3.2,10,0.238,1,-1,8,7,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",1,"0","0",1,"2","2",0,0,0,0,0,2.59,10,0.34,3,-1,3,4,0,0,0,0,0,1,0,0,0,0,0,1
"Slider/Cutter",2,"0","1",1,"1","1",0,0,0,0,0,3.14,17,0.271,2,-1,8,7,0,0,0,0,0,1,0,0,0,0,1,0
"Slider/Cutter",13,"0","1",4,"1","0",0,0,0,0,3,3.2,55,0.253,18,-1,8,7,0,0,0,1,0,0,0,1,0,0,0,0
"Slider/Cutter",2,"0","1",1,"1","1",0,1,0,0,0,2.73,25,0.24,7,1,9,7,0,0,0,0,0,1,0,0,0,0,1,0
"Slider/Cutter",1,"0","1",1,"0","0",0,0,0,0,0,3.1,11,0.263,3,1,2,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",12,"0","1",4,"0","0",0,0,0,0,2,2.54,99,0.317,33,-1,13,10,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",6,"0","0",1,"2","1",1,1,0,0,-2,2.17,8,0.23,3,1,2,2,0,0,0,0,0,1,0,0,0,1,0,0
"Slider/Cutter",18,"0","1",5,"0","0",0,0,1,1,5,2.44,36,0.28,2,-1,12,7,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",7,"0","1",2,"2","0",1,0,0,0,0,2.55,48,0.199,19,-1,13,9,0,0,0,0,0,0,1,0,0,1,0,0
"Slider/Cutter",6,"0","1",2,"0","0",0,0,0,0,1,2.44,34,0.21,12,-1,12,7,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",15,"0","1",4,"1","0",2,0,0,0,0,3.14,23,0.231,6,-1,8,7,0,0,0,1,0,0,0,1,0,0,0,0
"Slider/Cutter",9,"0","1",3,"2","2",0,0,0,0,1,2.5,15,0.246,3,-1,10,7,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",24,"0","1",7,"0","1",0,1,0,0,3,3.45,5,0.202,0,1,5,6,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",12,"0","1",2,"0","0",1,1,1,0,-3,3.15,50,0.314,11,-1,6,6,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",3,"0","1",1,"0","0",2,0,0,0,0,7.84,9,0.34,1,-1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",3,"0","1",1,"3","2",1,0,0,0,1,2.44,48,0.268,14,-1,12,7,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",17,"0","1",5,"0","0",1,0,0,0,4,2.54,0,0.182,0,-1,13,10,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",18,"0","0",5,"0","0",2,0,1,0,3,3.45,3,0.333,2,1,5,6,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",26,"0","0",8,"0","2",2,1,0,0,6,3.1,9,0.233,1,1,2,4,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",2,"0","1",1,"2","1",0,0,0,0,0,3.14,17,0.271,2,-1,8,7,0,0,0,0,0,0,1,0,0,0,1,0
"Slider/Cutter",2,"0","1",1,"0","1",1,0,0,0,0,2.51,2,0.32,1,-1,13,7,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",24,"0","1",7,"0","0",0,0,0,0,4,2.54,47,0.247,14,-1,13,10,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",2,"0","1",1,"1","0",0,0,0,0,0,3.36,11,0.211,4,-1,4,6,0,0,0,0,0,1,0,1,0,0,0,0
"Slider/Cutter",24,"0","0",7,"1","1",1,0,0,0,-3,2.59,25,0.225,8,-1,11,7,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",14,"0","1",4,"0","0",2,0,0,0,0,3.45,20,0.232,6,1,5,6,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",22,"0","1",5,"1","2",2,0,1,0,3,2.44,48,0.276,7,-1,12,7,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",30,"0","0",8,"1","1",1,0,0,0,1,2.55,71,0.321,12,-1,13,9,0,0,0,0,0,0,1,0,0,1,0,0
"Fastball",1,"0","0",1,"0","2",0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",7,"0","1",2,"1","1",0,0,0,0,-1,2.73,7,0.202,2,1,9,7,0,0,0,0,0,0,1,0,0,0,1,0
"Slider/Cutter",8,"0","1",3,"0","1",0,1,0,0,2,2.92,11,0.163,3,1,9,7,0,0,0,0,0,1,0,1,0,0,0,0
"Slider/Cutter",16,"0","1",4,"2","1",1,0,0,0,0,6.23,0,0.667,0,-1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"Slider/Cutter",3,"0","0",1,"2","2",1,0,0,0,0,3.36,28,0.303,9,-1,4,6,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",2,"0","0",1,"0","0",1,0,0,0,0,2.51,3,0.351,0,-1,0,2,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",20,"0","1",6,"0","1",0,0,0,0,-1,2.58,90,0.289,28,-1,13,8,0,0,0,0,0,1,0,1,0,0,0,0
"Slider/Cutter",12,"0","1",2,"2","2",1,1,1,0,-3,3.15,50,0.314,11,-1,6,6,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",5,"0","1",2,"0","0",0,0,0,0,-1,2.51,0,0.273,0,-1,0,2,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",27,"0","1",8,"0","0",0,1,0,0,0,2.57,1,0.214,0,-1,1,2,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",5,"0","1",2,"0","0",0,1,0,0,0,2.54,54,0.233,19,-1,13,10,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",10,"0","0",3,"0","0",0,1,0,0,0,2.52,17,0.262,0,-1,10,7,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",6,"0","0",1,"2","2",1,0,1,0,3,6.23,2,0.2,2,-1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
"Fastball",22,"0","1",5,"0","0",0,0,0,1,0,3.36,33,0.299,13,-1,4,6,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",18,"0","0",5,"1","1",2,0,1,0,3,3.45,3,0.333,2,1,5,6,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",21,"0","1",6,"0","0",1,1,0,0,4,2.54,99,0.317,33,-1,13,10,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",17,"0","1",5,"2","2",1,1,0,0,2,3.33,14,0.308,2,1,7,7,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",12,"0","1",3,"2","1",2,1,0,0,3,3.2,49,0.267,14,-1,8,7,0,0,0,0,0,0,1,0,0,0,1,0
"Slider/Cutter",14,"0","1",3,"3","2",2,1,0,1,1,2.52,21,0.201,6,-1,14,10,0,0,0,0,0,1,0,0,0,0,1,0
"Slider/Cutter",22,"0","1",6,"0","1",0,0,0,0,0,6.23,2,0.174,0,-1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",27,"0","1",6,"1","0",2,1,1,1,-3,2.53,40,0.22,8,-1,13,8,0,0,0,0,0,0,1,1,0,0,0,0
"Fastball",24,"0","1",6,"0","0",1,1,0,0,-2,2.53,41,0.257,6,-1,13,8,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",3,"0","1",1,"1","0",0,1,0,0,-1,2.73,70,0.284,28,1,9,7,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",2,"0","1",1,"0","2",1,0,0,0,0,2.55,19,0.238,1,-1,13,9,0,0,0,0,0,1,0,0,0,0,1,0
"Slider/Cutter",7,"0","1",2,"1","0",0,1,0,0,0,3.36,4,0.214,0,-1,4,6,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",28,"0","0",5,"3","2",1,1,1,0,-5,2.17,6,0.338,0,1,2,2,0,0,0,0,0,1,0,0,0,0,1,0
"Slider/Cutter",11,"0","1",4,"0","0",0,0,0,0,5,3.1,11,0.284,2,1,2,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",17,"0","1",5,"0","2",0,0,1,0,6,2.65,2,0.119,1,1,9,7,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",26,"0","1",8,"0","2",0,0,0,0,0,2.57,6,0.375,1,-1,1,2,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",17,"0","1",5,"0","0",0,1,0,0,-2,2.53,34,0.255,5,-1,13,8,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",31,"0","1",8,"0","0",2,0,0,0,1,2.55,34,0.227,4,-1,13,9,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",5,"0","1",2,"1","0",1,0,0,0,4,3.1,12,0.379,2,1,2,4,0,0,0,0,0,1,0,1,0,0,0,0
"Slider/Cutter",12,"0","1",3,"1","0",2,1,0,0,1,2.5,15,0.277,1,-1,10,7,0,0,0,0,0,0,1,1,0,0,0,0
"Slider/Cutter",5,"0","1",2,"2","2",1,0,0,0,0,2.59,7,0.318,1,-1,11,7,0,0,0,0,0,1,0,0,0,0,1,0
"Slider/Cutter",19,"0","0",6,"0","0",0,0,0,0,4,2.54,34,0.298,1,-1,13,10,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",27,"0","1",7,"2","2",2,0,0,1,0,2.58,36,0.221,7,-1,13,8,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",4,"0","0",2,"0","1",0,0,0,0,0,3.52,19,0.25,3,1,6,7,0,0,0,0,0,1,0,1,0,0,0,0
"Slider/Cutter",17,"0","0",5,"1","1",1,0,0,0,-1,2.67,2,0.526,0,-1,2,3,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",1,"0","0",1,"0","2",0,0,0,0,0,2.17,6,0.338,0,1,2,2,0,0,0,0,0,1,0,0,0,0,1,0
"Slider/Cutter",6,"0","0",2,"0","0",2,0,0,0,0,2.59,25,0.225,8,-1,11,7,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",6,"0","1",2,"1","1",0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Slider/Cutter",7,"0","0",2,"2","1",1,0,0,1,1,2.5,47,0.284,5,-1,10,7,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",8,"0","1",2,"0","0",2,0,0,0,0,3.45,0,0.13,0,1,5,6,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",9,"0","1",2,"1","2",2,1,1,0,0,2.58,36,0.221,7,-1,13,8,0,0,0,0,0,0,1,0,0,0,0,1
"Fastball",20,"0","0",5,"1","0",2,0,0,0,0,6.23,8,0.333,3,-1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",16,"0","1",3,"1","2",0,0,1,0,-4,2.17,9,0.328,1,1,2,2,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",13,"0","0",4,"0","0",1,1,0,1,5,2.59,13,0.231,3,-1,3,4,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",20,"0","1",4,"0","0",1,0,0,0,-4,3.15,27,0.3,6,-1,6,6,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",5,"0","1",1,"0","1",2,1,1,0,0,3.45,20,0.232,6,1,5,6,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",20,"0","1",5,"0","1",2,0,0,0,-2,2.53,94,0.291,30,-1,13,8,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",15,"0","1",4,"1","1",1,0,0,1,4,2.59,13,0.243,2,-1,3,4,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",10,"0","0",3,"1","2",2,0,0,0,0,2.51,45,0.266,9,-1,13,7,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",27,"0","1",7,"2","0",2,0,1,0,0,2.58,36,0.221,7,-1,13,8,0,0,0,0,0,1,0,0,0,1,0,0
"Slider/Cutter",2,"0","1",1,"1","2",0,1,0,0,0,2.73,25,0.24,7,1,9,7,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",3,"0","1",1,"0","0",1,0,0,0,0,2.57,0,0.063,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",3,"0","1",1,"1","1",0,1,0,0,0,2.75,35,0.295,6,1,4,4,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",9,"0","1",2,"0","2",1,0,1,0,-2,2.57,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",21,"0","0",5,"3","2",0,0,0,0,0,3.36,28,0.303,9,-1,4,6,0,0,0,0,0,0,1,0,0,0,1,0
"Slider/Cutter",1,"0","0",1,"0","1",0,0,0,0,0,2.52,17,0.262,0,-1,10,7,0,0,0,0,0,1,0,1,0,0,0,0
"Slider/Cutter",20,"0","1",6,"1","0",0,0,0,0,-2,2.57,0,0.167,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
"Fastball",6,"0","1",2,"0","0",0,0,0,0,0,2.53,41,0.257,6,-1,13,8,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",18,"0","1",4,"1","1",2,0,0,0,-1,2.75,5,0.286,0,1,4,4,0,0,0,0,0,1,0,0,0,1,0,0
"Slider/Cutter",2,"0","1",1,"0","1",1,0,0,0,1,2.44,51,0.259,5,-1,12,7,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",28,"0","1",8,"0","2",1,0,0,0,5,3.2,4,0.293,0,-1,8,7,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",19,"0","1",5,"1","0",2,0,0,0,-2,2.57,4,0.4,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",1,"0","1",1,"1","2",0,0,0,0,0,3.33,15,0.34,2,1,7,7,0,0,0,0,0,0,1,0,0,0,1,0
"Slider/Cutter",26,"0","1",7,"0","1",0,1,0,0,1,2.55,11,0.196,3,-1,13,9,0,0,0,0,0,1,0,1,0,0,0,0
"Slider/Cutter",16,"0","1",5,"0","1",0,0,0,0,4,2.54,18,0.22,3,-1,13,10,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",11,"0","1",3,"1","0",1,0,1,0,-1,2.67,8,0.339,5,-1,2,3,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",24,"0","1",7,"0","0",0,0,0,0,-2,2.57,1,0.316,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",1,"0","1",1,"0","1",0,0,0,0,0,7.84,7,0.3,1,-1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
"Slider/Cutter",14,"0","1",4,"3","2",1,0,0,0,1,2.5,35,0.238,10,-1,10,7,0,0,0,0,0,0,1,0,0,0,1,0
"Slider/Cutter",18,"0","0",4,"0","1",1,1,0,0,2,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",16,"0","0",4,"0","2",2,0,0,0,0,7.84,1,0.222,1,-1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",21,"0","1",6,"1","1",0,0,0,0,0,7.84,9,0.34,1,-1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"Slider/Cutter",26,"0","1",8,"2","1",0,0,0,0,-3,2.59,39,0.227,6,-1,11,7,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",5,"0","1",2,"0","0",0,0,0,0,1,2.52,21,0.201,6,-1,14,10,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",23,"0","1",8,"2","2",0,0,0,0,6,3.1,12,0.379,2,1,2,4,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",14,"0","0",4,"3","2",1,0,0,0,0,2.55,84,0.275,21,-1,13,9,0,0,0,0,1,0,0,0,0,0,1,0
"Slider/Cutter",10,"0","0",4,"0","0",0,0,0,0,6,2.59,10,0.34,3,-1,3,4,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",20,"0","1",6,"0","0",0,0,0,0,4,3.2,26,0.219,4,-1,8,7,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",22,"0","1",6,"1","0",2,1,0,0,3,3.45,0,0,0,1,5,6,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",8,"0","0",2,"2","1",0,0,1,0,-2,2.57,2,0.125,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",27,"0","0",7,"1","1",1,1,1,0,2,2.51,5,0.25,2,-1,0,2,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",22,"0","0",6,"0","0",2,0,0,0,-1,2.58,40,0.269,9,-1,13,8,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",25,"0","1",8,"0","1",1,1,0,0,6,3.1,1,0.31,0,1,2,4,0,0,0,0,1,0,0,1,0,0,0,0
"Slider/Cutter",17,"0","0",3,"2","1",0,0,1,0,-4,2.17,0,0.355,0,1,2,2,0,0,0,0,0,1,0,0,0,0,1,0
"Slider/Cutter",20,"0","1",5,"0","1",1,0,0,0,-1,2.5,27,0.257,7,-1,10,7,0,0,0,0,1,0,0,1,0,0,0,0
"Slider/Cutter",6,"0","1",2,"1","2",1,0,0,0,0,3.14,23,0.231,6,-1,8,7,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",9,"0","1",3,"2","1",0,0,0,0,0,2.53,40,0.22,8,-1,13,8,0,0,0,0,0,0,1,0,0,0,1,0
"Slider/Cutter",21,"0","1",6,"3","2",1,1,0,0,3,2.51,4,0.273,1,-1,0,2,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",4,"0","0",1,"0","0",2,1,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",3,"0","1",1,"3","2",2,0,0,0,0,2.92,68,0.278,26,1,9,7,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",7,"0","1",3,"2","2",0,0,0,0,1,3.52,19,0.211,3,1,6,7,0,0,0,0,0,0,1,0,0,0,1,0
"Slider/Cutter",15,"0","1",4,"1","1",2,0,0,0,1,2.5,25,0.254,4,-1,10,7,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",19,"0","0",5,"1","0",1,1,0,0,4,2.59,10,0.34,3,-1,3,4,0,0,0,0,0,1,0,1,0,0,0,0
"Slider/Cutter",18,"0","1",4,"2","1",2,0,0,0,-1,2.75,5,0.286,0,1,4,4,0,0,0,0,0,1,0,0,0,0,1,0
"Slider/Cutter",13,"0","1",4,"0","1",0,0,0,0,4,2.44,48,0.276,7,-1,12,7,0,0,0,0,0,0,1,1,0,0,0,0
"Slider/Cutter",24,"0","1",6,"0","0",1,1,0,0,1,3.52,14,0.21,1,1,6,7,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",2,"0","1",1,"3","2",0,0,0,0,0,3.45,13,0.234,5,1,5,6,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",2,"0","1",1,"2","2",1,0,0,0,0,7.84,5,0.375,0,-1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",7,"0","1",3,"0","0",0,0,0,0,1,3.52,19,0.211,3,1,6,7,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",8,"0","0",3,"2","1",0,1,0,0,4,3.1,9,0.233,1,1,2,4,0,0,0,0,1,0,0,0,0,0,1,0
"Slider/Cutter",12,"0","1",3,"0","0",1,0,0,0,0,6.23,8,0.292,3,-1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",26,"0","0",7,"2","2",1,1,1,0,-2,2.57,2,0.125,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",12,"0","0",4,"0","1",0,0,0,0,2,3.33,15,0.258,2,1,7,7,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",2,"0","1",1,"0","0",1,0,0,0,0,2.59,8,0.248,1,-1,3,4,0,0,1,0,0,0,0,1,0,0,0,0
"Slider/Cutter",18,"0","1",5,"0","1",0,0,0,0,0,6.23,0,0,0,-1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
"Slider/Cutter",2,"0","1",1,"0","2",0,1,0,0,0,3.33,35,0.239,15,1,7,7,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",5,"0","1",1,"1","1",2,1,0,0,0,3.36,11,0.268,2,-1,4,6,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",3,"0","1",1,"0","0",0,1,0,0,0,3.45,23,0.26,5,1,5,6,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",21,"0","1",6,"2","1",1,1,0,0,4,2.54,99,0.317,33,-1,13,10,0,0,0,0,0,0,1,0,0,0,0,1
"Slider/Cutter",15,"0","1",4,"2","1",2,0,0,0,-1,2.51,7,0.387,0,-1,0,2,0,0,0,0,1,0,0,0,0,1,0,0
"Slider/Cutter",8,"0","1",2,"0","0",1,1,0,0,0,2.58,34,0.264,5,-1,13,8,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",19,"0","0",3,"0","0",2,1,1,1,-4,2.17,6,0.338,0,1,2,2,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",26,"0","1",7,"0","1",1,1,1,0,3,3.45,13,0.254,3,1,5,6,0,0,0,0,0,0,1,1,0,0,0,0
"Fastball",3,"0","0",1,"0","0",1,0,0,0,0,2.55,71,0.321,12,-1,13,9,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",4,"0","1",1,"0","0",1,1,1,0,0,2.75,23,0.336,9,1,4,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",8,"0","0",3,"0","1",0,1,0,0,4,3.1,9,0.233,1,1,2,4,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",7,"0","1",2,"0","0",1,0,0,0,0,2.53,56,0.283,6,-1,13,8,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",9,"0","1",3,"0","0",0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",5,"0","1",2,"0","0",0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",20,"0","1",6,"0","0",0,0,0,0,-1,2.58,90,0.289,28,-1,13,8,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",10,"0","0",3,"1","1",1,1,1,0,2,2.92,31,0.292,7,1,9,7,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",14,"0","1",3,"1","1",0,0,0,0,-3,3.15,31,0.27,9,-1,6,6,0,0,0,0,1,0,0,0,0,0,0,1
"Fastball",5,"0","1",2,"1","2",0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Slider/Cutter",3,"0","0",1,"2","1",1,1,0,0,0,3.33,15,0.258,2,1,7,7,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",1,"0","1",1,"1","1",0,0,0,0,0,7.84,7,0.3,1,-1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",8,"0","1",2,"0","0",1,1,0,0,0,7.84,0,0.286,0,-1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",10,"0","1",2,"0","0",2,1,0,0,0,6.23,0,0.5,0,-1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",25,"0","0",7,"2","0",0,0,0,0,3,2.59,14,0.291,2,-1,3,4,0,0,0,0,0,1,0,0,0,1,0,0
