"pitch_type","bat_order","pitch_rl","bat_rl","inning","balls","strikes","out","on_1b","on_2b","on_3b","score_diff","era","rbi","avg","hr","pitcher_at_home","pitcher_wins","pitcher_losses","batter_wins","batter_losses","prev_pitch_type0","prev_pitch_typeChangeUp","prev_pitch_typeCurveBall","prev_pitch_typeFastball","prev_pitch_typeSlider.Cutter","prevprev_pitch_type0","prevprev_pitch_typeChangeUp","prevprev_pitch_typeCurveBall","prevprev_pitch_typeFastball","prevprev_pitch_typeSlider.Cutter"
"Fastball",9,"1","1",2,"1","0",2,0,0,0,-2,2.33,0,0.105,0,-1,1,0,4,2,0,0,0,1,0,1,0,0,0,0
"Fastball",4,"1","0",7,"0","0",0,0,1,0,2,2.18,63,0.314,13,1,5,2,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",5,"1","1",2,"1","2",0,0,0,0,0,3,9,0.299,2,1,4,3,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",4,"1","1",3,"1","1",2,1,0,1,3,2.88,61,0.3,14,1,7,5,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",5,"1","1",5,"2","0",0,0,0,0,2,2.8,27,0.225,5,1,8,5,0,0,0,0,0,1,0,0,0,0,0,1
"Slider.Cutter",4,"1","1",6,"0","0",0,1,0,0,0,2.11,41,0.286,10,-1,6,2,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",3,"1","1",1,"2","1",0,0,1,0,0,2.8,67,0.285,14,1,6,3,0,0,0,0,0,1,0,0,0,0,0,1
"CurveBall",1,"1","0",2,"1","2",2,0,1,1,-1,3.2,0,0.111,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
"Slider.Cutter",6,"1","0",8,"0","2",0,1,0,1,5,3.41,2,0.111,0,1,3,3,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",2,"1","0",5,"1","2",0,0,1,1,3,1.74,15,0.344,6,-1,2,1,0,0,0,0,0,0,1,0,0,0,1,0
"Slider.Cutter",1,"1","0",1,"1","2",0,0,0,0,0,2.18,55,0.303,14,1,5,2,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",9,"1","1",4,"0","0",1,0,1,0,3,0,10,0.326,1,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",3,"1","1",3,"1","1",0,1,0,0,-1,3.2,32,0.296,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",7,"1","1",7,"1","2",0,0,0,0,4,2.09,0,0.4,0,-1,2,1,0,0,0,0,0,0,1,0,0,1,0,0
"CurveBall",4,"1","1",3,"0","0",2,0,0,0,-1,3.07,26,0.242,5,-1,7,5,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",3,"1","1",1,"0","2",1,1,0,0,0,2.89,23,0.276,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Slider.Cutter",1,"1","1",8,"1","1",2,1,0,0,8,3.4,32,0.259,13,-1,6,5,0,0,0,0,0,0,1,0,0,0,1,0
"CurveBall",6,"1","1",2,"0","0",1,0,0,0,0,2.8,58,0.253,19,1,6,3,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",8,"1","0",5,"0","0",1,0,0,0,0,1.95,9,0.241,2,-1,5,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",3,"1","1",1,"0","1",0,1,1,0,0,2.12,52,0.269,9,1,5,2,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",7,"1","1",7,"1","1",1,0,0,0,3,2.66,3,0.283,0,-1,10,5,0,0,0,0,0,1,0,0,0,0,0,1
"Slider.Cutter",0,"1","1",7,"2","0",1,0,0,0,-1,1.95,20,0.202,7,-1,5,1,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",9,"1","1",8,"0","0",1,0,0,0,3,2.94,12,0.228,1,-1,7,5,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",6,"1","1",5,"2","2",1,1,0,0,2,2.05,19,0.251,6,-1,4,1,0,0,0,1,0,0,0,0,0,0,0,1
"Fastball",4,"1","1",1,"0","0",2,1,0,0,0,2.89,16,0.222,4,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",5,"1","0",4,"1","0",1,1,0,0,4,1.74,0,0.167,0,-1,2,1,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",3,"1","1",5,"1","2",1,1,0,0,-4,2.03,10,0.24,4,1,3,1,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",1,"1","0",1,"0","0",0,0,0,0,0,0,1,0.25,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",7,"1","0",7,"0","2",2,0,0,1,3,2.94,2,0.148,0,-1,7,5,0,0,0,0,0,0,1,0,0,1,0,0
"Slider.Cutter",6,"1","0",4,"0","0",1,0,0,0,3,2.88,38,0.259,8,1,7,5,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",0,"1","0",6,"0","0",0,0,0,0,2,2.5,8,0.29,1,-1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",5,"1","0",4,"0","0",0,0,0,0,0,2.09,32,0.267,9,-1,2,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",1,"1","0",2,"0","0",2,1,1,1,0,2.89,13,0.265,1,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",5,"1","0",2,"0","1",0,0,0,0,0,3,26,0.279,8,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
"Slider.Cutter",0,"1","0",6,"1","2",0,0,0,0,2,2.5,8,0.29,1,-1,1,1,0,0,0,0,0,0,1,0,0,1,0,0
"Fastball",9,"1","1",2,"3","0",1,1,0,0,-1,3.07,1,0.087,0,-1,7,5,6,4,0,0,0,1,0,0,0,0,1,0
"Fastball",4,"1","0",1,"2","1",1,1,0,0,0,3.16,29,0.217,7,1,6,4,0,0,0,0,0,1,0,0,0,0,0,1
"Slider.Cutter",2,"1","0",4,"2","2",1,0,0,0,1,2.82,26,0.256,5,1,8,5,0,0,0,0,0,0,1,0,0,1,0,0
"Fastball",2,"1","0",5,"3","1",2,1,0,0,0,3.07,34,0.286,8,-1,7,5,0,0,0,0,0,1,0,0,0,0,1,0
"Slider.Cutter",3,"1","1",2,"1","2",2,0,1,0,-4,2.03,10,0.24,4,1,3,1,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",2,"1","1",1,"0","0",1,0,0,0,0,2.88,60,0.298,13,1,7,5,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",6,"1","1",7,"0","2",1,0,0,0,3,2.66,10,0.278,0,-1,10,5,0,0,0,0,0,1,0,0,0,0,1,0
"CurveBall",3,"1","1",1,"2","2",2,0,0,0,0,2.61,77,0.288,24,1,6,4,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",7,"1","1",4,"0","2",2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"CurveBall",6,"1","1",2,"0","1",2,0,0,0,1,1.74,6,0.15,1,-1,2,1,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",2,"1","1",3,"0","0",0,0,0,0,0,0,11,0.221,3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",6,"1","0",2,"0","1",1,0,0,0,0,2.89,10,0.301,2,-1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"Slider.Cutter",8,"1","1",7,"2","2",1,1,0,0,-1,2.95,7,0.25,1,1,4,4,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",5,"1","0",4,"2","1",0,0,0,0,0,2.09,32,0.267,9,-1,2,1,0,0,0,1,0,0,0,0,0,0,0,1
"Fastball",3,"1","0",4,"2","1",1,0,0,0,2,2.5,31,0.314,4,-1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
"Slider.Cutter",7,"1","1",2,"3","2",0,1,0,0,0,2.09,0,0.4,0,-1,2,1,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",4,"1","0",1,"0","1",2,1,0,0,0,2.65,68,0.288,15,1,9,5,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",4,"1","0",6,"0","1",0,0,0,0,0,0,8,0.318,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",8,"1","1",3,"2","0",1,0,0,0,0,0,1,0.25,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
"Slider.Cutter",0,"1","1",6,"2","2",0,0,0,0,2,3.18,10,0.2,3,-1,4,4,0,0,0,0,0,0,1,0,0,0,0,1
"Slider.Cutter",4,"1","1",7,"3","2",1,0,0,0,2,2.8,31,0.275,7,1,9,5,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",0,"1","0",8,"1","0",2,1,0,0,4,3.41,2,0.333,0,1,3,3,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",9,"1","1",2,"1","2",0,1,0,1,-2,0,10,0.326,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Slider.Cutter",3,"1","1",5,"1","1",2,0,1,0,-3,0,9,0.276,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
"CurveBall",9,"1","1",3,"0","2",2,0,0,0,0,1.78,0,0,0,1,5,1,6,7,0,0,0,1,0,0,0,0,1,0
"CurveBall",2,"1","0",3,"2","2",0,0,0,0,-1,3.2,21,0.294,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",3,"1","1",1,"0","2",2,0,0,0,0,2.05,30,0.275,4,-1,4,1,0,0,0,0,1,0,0,0,0,0,0,1
"CurveBall",8,"1","1",2,"1","2",2,0,0,0,0,3.16,3,0.25,1,1,6,4,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",1,"1","0",6,"1","2",1,1,0,0,0,3,20,0.245,6,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
"Fastball",8,"1","1",6,"0","0",1,0,0,0,2,1.98,17,0.233,2,1,3,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",3,"1","1",4,"0","0",2,0,0,0,2,2.05,30,0.275,4,-1,4,1,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",2,"1","1",4,"1","0",2,1,0,0,1,2.89,16,0.237,8,-1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",7,"1","1",2,"1","1",0,0,0,0,-1,1.81,53,0.239,15,-1,5,1,0,0,0,0,0,0,1,0,0,0,1,0
"Slider.Cutter",6,"1","1",5,"1","2",0,1,0,0,2,2.61,43,0.283,7,1,6,4,0,0,0,0,0,1,0,0,0,0,1,0
"CurveBall",6,"1","0",1,"0","0",2,1,1,0,-1,1.98,7,0.256,4,-1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",2,"1","1",5,"0","0",0,0,0,0,-4,2.03,8,0.27,1,1,3,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",8,"1","1",3,"1","0",0,0,0,0,0,2.77,23,0.224,2,-1,6,4,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",4,"1","0",6,"0","1",0,1,0,0,-1,1.81,45,0.296,12,-1,5,1,0,0,0,0,0,0,1,1,0,0,0,0
"Fastball",0,"1","0",9,"0","1",2,0,0,0,2,2.8,7,0.284,0,1,9,5,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",8,"1","1",7,"0","1",0,0,0,0,-3,0,1,0.25,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
"CurveBall",8,"1","1",2,"1","0",2,0,0,0,-2,2.95,7,0.25,1,1,4,4,0,0,0,0,0,0,1,1,0,0,0,0
"Fastball",3,"1","0",4,"0","0",0,0,0,0,1,3.4,36,0.254,3,-1,6,5,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",1,"1","0",5,"0","2",1,0,0,0,0,0,10,0.265,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"CurveBall",7,"1","0",6,"1","1",0,0,0,0,1,2.82,13,0.257,1,1,8,5,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",9,"1","0",3,"0","0",1,0,0,0,-1,2.7,0,0.1,0,-1,0,0,2,4,1,0,0,0,0,1,0,0,0,0
"CurveBall",4,"1","0",1,"0","0",2,1,0,0,0,2.94,33,0.255,10,-1,7,5,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",3,"1","1",1,"1","1",1,0,0,1,0,3.07,40,0.305,11,-1,7,5,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",5,"1","1",1,"0","1",2,1,0,1,0,0,15,0.346,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",2,"1","0",4,"3","2",0,0,1,0,-1,0,8,0.345,3,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
"Slider.Cutter",1,"1","0",4,"3","1",0,0,0,0,2,2.8,17,0.248,6,1,9,5,0,0,0,0,0,1,0,0,0,0,0,1
"CurveBall",8,"1","0",5,"0","0",1,0,0,0,2,3.4,23,0.246,3,-1,6,5,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",8,"1","0",5,"1","1",1,0,1,0,1,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"Fastball",7,"1","1",3,"3","2",2,1,1,0,1,2.89,6,0.211,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Slider.Cutter",1,"1","0",6,"3","2",0,0,0,0,6,3.04,11,0.289,1,-1,5,4,0,0,0,0,0,0,1,0,0,0,1,0
"Slider.Cutter",5,"1","0",1,"1","1",2,1,1,0,0,3.16,35,0.255,11,1,6,4,0,0,0,0,0,1,0,0,0,1,0,0
"Slider.Cutter",7,"1","0",3,"1","1",0,0,0,0,0,2.05,2,0.133,0,-1,4,1,0,0,0,0,0,1,0,0,0,0,1,0
"Slider.Cutter",3,"1","1",7,"0","0",0,1,0,0,2,2.18,39,0.281,9,1,5,2,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",0,"1","0",6,"1","0",0,0,0,0,2,2.5,8,0.29,1,-1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",7,"1","0",6,"2","2",2,1,0,0,-1,2.12,6,0.214,1,1,5,2,0,0,0,0,1,0,0,0,0,0,0,1
"Slider.Cutter",4,"1","0",6,"2","0",0,0,0,1,0,1.95,55,0.266,11,-1,5,1,0,0,0,0,0,1,0,0,0,0,0,1
"Slider.Cutter",6,"1","0",2,"0","0",0,0,0,0,0,0,0,0.5,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",7,"1","1",7,"0","0",1,1,0,0,3,1.98,1,0.3,0,-1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",3,"1","0",6,"0","0",2,0,0,0,1,2.77,51,0.3,9,-1,6,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",0,"1","1",7,"1","0",1,0,0,0,-1,1.95,20,0.202,7,-1,5,1,0,0,0,0,0,0,1,1,0,0,0,0
"CurveBall",4,"1","0",1,"0","1",1,0,1,0,0,2.66,34,0.28,9,-1,10,5,0,0,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",4,"1","1",7,"0","1",1,0,1,0,3,1.98,38,0.315,13,1,3,1,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",8,"1","1",5,"0","0",1,0,1,0,1,2.77,23,0.224,2,-1,6,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",2,"1","1",3,"0","1",1,0,0,0,-2,2.33,19,0.292,6,-1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
"Fastball",4,"1","1",5,"0","1",2,1,1,1,3,1.74,7,0.27,0,-1,2,1,0,0,0,0,0,0,1,1,0,0,0,0
"Slider.Cutter",2,"1","0",6,"0","1",0,0,0,0,1,2.65,41,0.252,12,1,9,5,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",7,"1","1",3,"1","1",0,0,0,0,0,2.61,36,0.218,12,1,6,4,0,0,0,0,0,0,1,0,0,0,0,1
"Slider.Cutter",3,"1","1",3,"0","0",0,1,0,0,-1,3.2,32,0.296,4,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",9,"1","1",3,"0","0",0,0,0,0,0,3.16,0,0,0,1,6,4,5,3,1,0,0,0,0,1,0,0,0,0
"Fastball",4,"1","0",8,"0","2",0,0,0,0,7,2.82,61,0.215,16,1,8,5,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",8,"1","1",5,"0","0",2,0,0,0,-1,2.8,26,0.237,4,1,6,3,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",2,"1","0",1,"0","0",0,0,0,0,-1,2.95,16,0.329,5,1,4,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",1,"1","0",7,"1","1",0,0,0,0,6,2.82,48,0.258,6,1,8,5,0,0,0,0,0,0,1,0,0,0,1,0
"CurveBall",1,"1","0",5,"1","2",1,0,0,0,0,0,10,0.265,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"CurveBall",6,"1","1",2,"1","2",0,0,0,0,0,0,15,0.208,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",2,"1","1",1,"0","0",1,0,0,0,1,2.81,92,0.288,32,-1,8,5,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",8,"1","1",6,"0","0",0,0,0,0,2,2.05,0,0.333,0,-1,4,1,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",4,"1","0",6,"2","2",0,1,0,0,-1,1.81,45,0.296,12,-1,5,1,0,0,0,0,1,0,0,0,0,0,0,1
"Fastball",2,"1","1",4,"1","0",0,0,0,0,2,2.8,1,0.143,0,1,9,5,0,0,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",1,"1","0",4,"0","0",2,0,1,0,-4,2.84,4,0.25,0,-1,3,2,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",6,"1","1",7,"0","2",2,0,0,0,2,3.4,7,0.306,1,-1,6,5,0,0,0,0,0,0,1,0,0,0,1,0
"Slider.Cutter",8,"1","0",2,"0","1",2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"CurveBall",9,"1","1",3,"1","2",2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"Slider.Cutter",8,"1","0",2,"0","1",1,0,0,1,-1,3.07,10,0.226,1,-1,7,5,0,0,0,0,0,0,1,1,0,0,0,0
"Slider.Cutter",6,"1","1",8,"0","2",0,0,0,0,2,2.8,27,0.227,2,1,9,5,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",1,"1","0",3,"1","2",0,0,0,0,0,3.16,28,0.335,5,1,6,4,0,0,0,0,0,0,1,0,0,1,0,0
"Fastball",9,"1","0",3,"1","0",1,0,0,0,-1,2.7,0,0.1,0,-1,0,0,2,4,0,0,0,1,0,1,0,0,0,0
"CurveBall",4,"1","0",1,"1","2",2,0,0,0,-1,2.7,13,0.206,4,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Slider.Cutter",7,"1","1",2,"1","2",1,0,0,0,2,2.66,3,0.283,0,-1,10,5,0,0,0,0,0,0,1,0,0,1,0,0
"Slider.Cutter",1,"1","1",1,"1","1",0,0,0,0,0,2.77,16,0.316,4,-1,4,4,0,0,0,0,0,1,0,0,0,0,1,0
"Slider.Cutter",6,"1","0",2,"2","2",1,1,0,0,0,1.95,28,0.254,5,-1,5,1,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",5,"1","1",4,"0","2",0,0,0,0,-2,2.84,9,0.205,2,-1,3,2,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",1,"1","0",1,"0","2",0,0,0,0,0,2.94,27,0.254,13,-1,7,5,0,0,0,0,1,0,0,0,0,0,1,0
"CurveBall",4,"1","0",4,"1","0",1,1,0,0,2,3.18,44,0.333,18,-1,4,4,0,0,0,0,0,1,0,1,0,0,0,0
"CurveBall",4,"1","0",3,"2","2",0,1,1,0,-1,3.2,26,0.2,6,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",8,"1","1",3,"0","0",1,0,0,0,0,2.61,21,0.224,8,1,6,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",2,"1","0",3,"0","0",1,1,0,0,0,3.16,0,0.5,0,1,6,4,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",4,"1","1",1,"1","0",2,0,1,0,0,3.4,38,0.249,9,-1,6,5,0,0,0,0,0,0,1,1,0,0,0,0
"Slider.Cutter",7,"1","1",7,"3","2",2,0,1,0,-1,2.8,40,0.204,19,1,6,3,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",2,"1","1",5,"2","2",1,0,0,0,0,2.09,15,0.272,0,-1,2,1,0,0,0,0,0,0,1,0,0,0,0,1
"Slider.Cutter",8,"1","1",2,"0","0",1,1,0,1,0,2.09,5,0.211,2,-1,2,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",9,"1","1",6,"1","2",0,0,1,0,3,2.8,0,0,0,1,9,5,4,8,0,0,0,1,0,0,0,0,0,1
"Slider.Cutter",6,"1","1",5,"1","1",1,1,0,0,2,2.05,19,0.251,6,-1,4,1,0,0,0,0,1,0,0,0,0,0,1,0
"Slider.Cutter",1,"1","0",1,"3","2",0,0,0,0,0,3,11,0.25,1,1,4,3,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",9,"1","1",8,"0","2",1,0,0,0,8,3.4,0,0.091,0,-1,6,5,0,0,0,0,0,0,1,0,0,0,1,0
"Slider.Cutter",7,"1","1",7,"0","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",1,"1","0",4,"1","2",1,0,1,0,-1,3.2,0,0.111,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0
"CurveBall",4,"1","0",1,"2","2",1,1,0,0,0,3.16,29,0.217,7,1,6,4,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",1,"1","0",1,"0","0",0,0,0,0,0,2.7,6,0.238,2,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",9,"1","1",3,"3","1",0,0,0,0,0,1.95,1,0.059,0,-1,5,1,7,5,0,0,0,1,0,0,0,0,1,0
"Fastball",1,"1","0",6,"0","0",0,0,0,0,1,1.95,8,0.235,1,-1,5,1,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",7,"1","1",3,"2","1",0,0,0,0,0,3.41,7,0.245,1,1,3,3,0,0,0,0,0,0,1,0,0,0,1,0
"Slider.Cutter",4,"1","0",6,"1","1",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"Slider.Cutter",9,"1","1",3,"0","1",0,1,0,0,0,2.77,0,0,0,-1,6,4,0,3,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",1,"1","1",1,"1","1",0,0,0,0,0,3.4,32,0.259,13,-1,6,5,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",9,"1","1",3,"1","1",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Slider.Cutter",8,"1","0",5,"3","1",0,1,0,0,4,1.74,2,0.286,0,-1,2,1,0,0,0,0,0,1,0,0,0,0,0,1
"Slider.Cutter",1,"1","0",1,"1","2",0,0,0,0,0,2.77,46,0.22,15,-1,6,4,0,0,0,0,0,1,0,0,0,0,0,1
"CurveBall",4,"1","1",6,"1","0",2,0,1,0,-1,1.78,50,0.277,17,1,5,1,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",2,"1","1",1,"0","0",0,1,0,0,0,2.53,67,0.28,22,-1,7,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",3,"1","0",6,"1","1",2,0,0,0,1,2.77,51,0.3,9,-1,6,4,0,0,0,1,0,0,0,0,0,1,0,0
"Slider.Cutter",5,"1","1",7,"1","2",0,0,0,0,1,2.65,71,0.259,21,1,9,5,0,0,0,0,0,1,0,0,0,0,1,0
"Slider.Cutter",6,"1","1",2,"0","0",2,0,0,0,0,0,2,0.154,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",2,"1","0",3,"0","1",2,0,0,0,0,2.65,41,0.252,12,1,9,5,0,0,0,0,0,0,1,1,0,0,0,0
"Fastball",6,"1","1",5,"0","0",1,1,0,0,2,2.05,19,0.251,6,-1,4,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",1,"1","0",5,"0","2",1,1,0,0,0,3.07,34,0.286,9,-1,7,5,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",3,"1","1",1,"0","0",0,0,0,0,-1,2.95,19,0.293,3,1,4,4,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",4,"1","1",7,"2","2",1,0,0,0,2,2.8,31,0.275,7,1,9,5,0,0,0,0,0,1,0,0,0,0,1,0
"CurveBall",1,"1","0",3,"0","0",1,0,1,0,0,2.94,27,0.254,13,-1,7,5,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",3,"1","1",4,"1","2",2,0,0,0,1,2.82,75,0.279,26,1,8,5,0,0,0,1,0,0,0,0,0,0,0,1
"Fastball",8,"1","0",2,"0","0",0,0,0,0,-2,2.12,24,0.292,1,1,5,2,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",8,"1","0",3,"1","1",1,0,0,0,2,2.8,11,0.181,0,1,9,5,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",1,"1","0",6,"0","0",0,0,0,0,2,3.18,16,0.305,5,-1,4,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",4,"1","0",2,"3","0",0,0,0,0,2,3.18,44,0.333,18,-1,4,4,0,0,0,0,0,1,0,0,0,0,0,1
"Slider.Cutter",8,"1","1",6,"1","1",0,0,0,0,2,2.05,0,0.333,0,-1,4,1,0,0,0,0,0,1,0,0,0,1,0,0
"CurveBall",2,"1","0",6,"1","1",2,1,0,0,2,2.8,37,0.281,9,1,8,5,0,0,0,0,0,0,1,0,0,0,0,1
"Slider.Cutter",2,"1","0",3,"0","0",0,0,0,0,-2,2.12,24,0.246,6,1,5,2,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",1,"1","0",4,"1","1",0,0,0,0,1,2.82,48,0.258,6,1,8,5,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",1,"1","0",3,"1","2",1,0,0,0,1,2.81,44,0.281,9,-1,8,5,0,0,0,1,0,0,0,0,0,0,0,1
"Fastball",1,"1","0",3,"0","0",1,1,0,0,0,1.95,8,0.235,1,-1,5,1,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",5,"1","1",4,"0","1",0,0,0,0,3,2.88,66,0.249,21,1,7,5,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",7,"1","1",2,"3","1",0,0,0,0,-2,2.03,3,0.162,1,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",7,"1","1",2,"1","0",2,1,1,0,0,2.8,6,0.313,0,1,8,5,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",1,"1","0",1,"0","0",0,0,0,0,0,0,10,0.265,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",2,"1","0",6,"3","2",2,1,0,0,2,2.8,37,0.281,9,1,8,5,0,0,0,1,0,0,0,0,0,0,0,1
"CurveBall",3,"1","0",4,"0","0",0,0,1,1,1,1.78,50,0.299,13,1,5,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",1,"1","0",1,"1","0",0,0,0,0,1,2.09,2,0.227,0,-1,2,1,0,0,0,0,0,1,0,1,0,0,0,0
