"pitch_type","batter_num","pitch_rl","bat_rl","inning","balls","strikes","out","on_1b","on_2b","on_3b","score_diff","era","rbi","avg","hr","pitcher_at_home","pitcher_wins","pitcher_losses","batter_wins","batter_losses","prev_pitch_type0","prev_pitch_typeCH","prev_pitch_typeCU","prev_pitch_typeFA","prev_pitch_typeFC","prev_pitch_typeFF","prev_pitch_typeFT","prev_pitch_typeSL","prevprev_pitch_type0","prevprev_pitch_typeCH","prevprev_pitch_typeCU","prevprev_pitch_typeFC","prevprev_pitch_typeFF","prevprev_pitch_typeFT","prevprev_pitch_typeSL"
"FT",23,"1","1",8,"1","0",0,0,0,0,5,1.43,20,0.161,5,1,3,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"CH",17,"1","0",4,"0","0",0,0,0,0,-3,1.88,1,0.053,0,-1,8,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",24,"1","1",6,"0","0",2,1,0,0,0,2.26,44,0.275,9,-1,15,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",14,"1","1",3,"3","2",0,1,1,1,-1,1.85,18,0.275,3,-1,6,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"FF",13,"1","0",4,"3","2",0,0,0,0,0,3.38,4,0.279,0,-1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"FC",11,"1","1",2,"0","1",2,1,0,1,-3,2.46,39,0.258,10,-1,9,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",3,"1","1",1,"1","2",0,0,0,1,-1,2.42,53,0.298,14,-1,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"FF",30,"1","1",8,"0","1",2,0,0,0,0,1.31,31,0.407,9,1,3,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",16,"1","1",4,"0","0",2,0,1,0,-1,2.08,21,0.276,0,-1,11,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",8,"1","1",2,"2","2",1,1,1,0,-1,2.93,16,0.254,0,-1,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"FC",27,"1","0",7,"1","1",0,0,0,1,-6,2.93,42,0.258,18,-1,13,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"FC",19,"1","1",5,"3","2",2,0,0,1,5,2.84,29,0.245,6,-1,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"CH",20,"1","0",6,"1","0",2,0,0,0,0,0.64,2,0.222,0,-1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",17,"1","1",5,"2","2",2,1,0,0,2,2.85,9,0.337,1,1,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"FC",26,"1","0",7,"1","0",2,0,0,0,-1,0,0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"FF",18,"1","0",5,"1","1",0,0,0,0,0,2.62,26,0.223,2,-1,7,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"FT",20,"1","1",6,"0","2",1,0,0,0,1,2.97,17,0.269,7,-1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"FT",11,"1","1",3,"0","0",2,0,0,0,2,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",22,"1","0",6,"1","2",1,0,0,0,-1,2.7,37,0.246,6,-1,7,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FC",24,"1","1",6,"1","2",1,0,0,0,-3,1.88,17,0.22,5,-1,8,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"FF",6,"1","1",2,"0","0",1,0,0,0,1,2.61,4,0.333,1,-1,6,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",9,"1","0",2,"1","2",2,1,0,0,0,2.72,2,0.284,0,-1,2,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"FF",27,"1","1",7,"0","1",0,0,0,0,0,2.64,16,0.242,4,-1,4,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"CH",8,"1","1",3,"2","1",0,0,0,0,1,2.85,9,0.337,1,1,4,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"FF",4,"1","0",1,"1","0",1,0,0,1,0,2.72,10,0.212,3,-1,2,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FT",17,"1","1",5,"1","0",0,1,0,0,0,2.86,31,0.276,2,-1,14,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"FT",29,"1","1",8,"0","1",1,0,0,0,4,2.05,28,0.248,3,-1,12,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FF",4,"1","0",1,"1","1",2,1,0,0,0,1.68,40,0.227,11,1,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FC",23,"1","0",5,"1","1",1,1,1,1,0,2.06,4,0.265,2,-1,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"FC",12,"1","1",3,"0","0",0,1,1,0,1,1.92,49,0.303,15,1,6,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",20,"1","1",5,"0","0",1,0,1,0,1,2.9,35,0.28,6,1,3,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",7,"1","1",2,"1","0",0,0,0,1,-1,2.26,6,0.259,2,1,16,8,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FC",13,"1","1",3,"2","2",1,0,0,0,-2,3.24,72,0.273,26,-1,9,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FT",25,"1","1",6,"2","1",1,0,0,0,-2,1.93,1,0.147,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"FC",32,"1","0",8,"0","1",2,0,1,1,0,2.26,44,0.238,10,-1,15,8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"FC",25,"1","0",8,"0","0",0,0,0,0,4,1.86,36,0.256,7,-1,7,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",17,"1","0",5,"3","2",1,0,0,0,0,2.98,1,0.308,1,-1,4,4,2,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",7,"1","0",2,"2","1",0,0,1,1,0,3.03,14,0.249,1,-1,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FC",21,"1","0",5,"2","2",0,1,0,1,-1,2.13,44,0.281,7,-1,10,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CH",21,"1","1",6,"2","1",1,0,1,0,5,1.83,38,0.304,10,-1,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FF",1,"1","0",1,"1","2",0,0,0,0,0,2.13,40,0.279,9,-1,10,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"FF",2,"1","0",1,"1","2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"FT",21,"1","0",6,"2","2",2,0,0,0,-3,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"CH",14,"1","1",4,"2","1",1,0,0,0,0,2.14,2,0.275,0,-1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FC",15,"1","1",4,"1","1",1,1,1,0,-3,2.06,7,0.216,3,-1,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"FF",33,"1","0",9,"2","2",2,0,1,0,3,1.5,9,0.27,2,-1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"FF",5,"1","1",2,"3","1",0,0,0,0,0,4.5,11,0.306,4,-1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",8,"1","1",2,"0","0",2,0,0,0,-1,2.2,34,0.237,10,1,15,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",19,"1","1",5,"3","2",2,0,0,1,5,2.84,29,0.245,6,-1,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"FT",17,"1","1",4,"1","1",2,0,1,0,-1,1.86,1,0.3,0,-1,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"FF",21,"1","1",5,"2","2",2,0,1,0,1,2.9,37,0.301,12,1,3,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"FC",27,"1","1",6,"3","1",2,1,1,0,1,2.03,15,0.225,5,1,9,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"CH",11,"1","1",2,"1","2",2,1,0,0,-3,1.88,15,0.25,1,-1,8,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",16,"1","1",5,"2","1",0,0,0,0,-1,2.86,64,0.264,27,-1,14,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"FT",21,"1","1",6,"1","1",0,1,0,1,-2,1.25,19,0.297,5,-1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"FC",12,"1","1",3,"2","1",2,0,0,0,1,2.29,83,0.314,25,1,19,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"CH",2,"1","0",1,"0","0",1,0,0,0,0,2.64,31,0.272,4,-1,13,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",21,"1","1",5,"1","2",2,1,0,0,0,1.31,31,0.407,9,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FF",33,"1","0",9,"0","0",0,0,1,1,7,2.72,7,0.242,1,-1,2,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",11,"1","0",3,"0","0",2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",4,"1","0",2,"0","0",0,0,0,0,-3,2.69,46,0.247,9,-1,7,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",26,"1","1",6,"2","2",0,1,1,1,-3,2.15,3,0.267,1,-1,18,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"CH",15,"1","0",3,"0","1",0,1,1,0,3,3.04,43,0.213,12,-1,9,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",5,"1","1",1,"1","2",1,0,0,0,-3,1.95,7,0.225,2,-1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FF",6,"1","1",2,"0","1",0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FT",19,"1","0",5,"2","2",1,0,0,0,-1,2.98,1,0.219,0,1,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"FF",4,"1","1",1,"0","2",2,1,0,0,0,2.31,31,0.318,6,-1,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"FF",18,"1","1",5,"0","0",2,1,0,0,-7,2.16,0,0,0,-1,9,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",8,"1","0",2,"1","2",2,0,0,0,0,2.23,39,0.255,11,1,17,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"CH",11,"1","0",4,"0","1",1,0,0,0,2,4.5,4,0.268,0,-1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"FT",4,"1","0",1,"0","0",2,1,0,1,0,3.43,73,0.282,19,-1,9,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",19,"1","0",5,"2","1",0,1,0,0,0,3.47,26,0.26,5,-1,9,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"FT",6,"1","1",2,"1","1",0,0,0,0,1,2.94,63,0.249,15,-1,9,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"FT",21,"1","1",6,"3","2",0,0,0,0,-6,2.93,69,0.304,26,-1,13,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"FF",12,"1","0",3,"3","2",0,1,1,0,1,2.65,12,0.23,2,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"FT",13,"1","1",4,"0","0",0,1,0,0,0,2.98,28,0.252,6,-1,4,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",24,"1","1",7,"2","2",1,0,0,0,1,2.97,6,0.181,3,-1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"FT",19,"1","0",5,"0","2",1,0,0,0,1,2.86,50,0.254,12,-1,16,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"FC",19,"1","0",6,"1","0",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"FT",6,"1","1",2,"1","0",0,0,0,0,-1,3.43,60,0.258,21,-1,9,12,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"CH",15,"1","0",5,"2","1",0,0,0,0,1,2.98,8,0.172,1,1,4,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"FT",10,"1","0",2,"1","2",1,1,0,0,3,2.94,23,0.251,4,-1,9,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"FF",1,"1","0",1,"2","1",0,0,0,0,1,3.03,15,0.258,0,-1,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"FF",4,"1","1",1,"2","2",1,1,0,0,1,2.94,87,0.289,34,-1,9,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"CH",19,"1","0",6,"1","2",1,0,0,0,4,2.63,26,0.296,2,-1,13,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"FC",20,"1","0",5,"0","0",1,0,0,0,1,2.86,69,0.313,25,-1,16,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",12,"1","1",3,"1","1",0,1,0,0,-1,2.93,19,0.316,3,-1,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"CH",8,"1","1",3,"0","2",0,0,0,0,0,2.9,34,0.273,8,-1,14,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"FF",26,"1","1",7,"0","2",2,1,0,0,0,2.14,2,0.083,1,-1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"FT",14,"1","1",4,"1","0",1,0,0,0,-1,2.7,71,0.286,29,-1,7,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"FF",24,"1","1",6,"0","1",2,1,0,0,-2,4.5,2,0.143,1,-1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",5,"1","0",2,"0","0",0,0,0,0,-1,2.05,51,0.322,16,-1,14,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",6,"1","1",2,"0","0",0,0,0,0,0,2.14,3,0.149,0,-1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",23,"1","0",6,"2","2",1,1,1,0,5,2.04,43,0.254,12,1,13,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"FF",24,"1","1",7,"0","1",0,0,0,0,1,2.98,15,0.25,3,1,3,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"FT",10,"1","0",3,"1","2",1,0,1,0,3,1.99,7,0.252,2,1,8,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"FF",11,"1","0",4,"0","0",0,0,0,0,0,1.43,3,0.252,0,1,3,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",12,"1","1",3,"1","2",1,0,0,0,-1,2.26,63,0.27,8,1,16,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"FF",3,"1","1",1,"3","2",1,0,0,0,0,2.26,63,0.27,8,1,16,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"FF",27,"1","1",7,"1","0",0,1,1,0,2,1.99,17,0.29,4,1,8,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"FC",19,"1","0",5,"3","2",2,0,0,0,1,2.98,40,0.276,10,-1,14,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"CH",22,"1","0",6,"1","0",2,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FF",14,"1","0",4,"3","2",1,1,0,0,-4,2.06,4,0.265,2,-1,11,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"CH",10,"1","0",3,"0","1",2,0,0,0,0,1.68,22,0.248,6,1,5,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",24,"1","1",7,"0","1",2,0,0,0,4,1.86,1,0.25,1,-1,7,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"FT",3,"1","1",1,"2","1",1,0,1,0,0,2.03,61,0.325,17,1,9,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"CH",10,"1","1",3,"0","1",0,0,0,0,0,2.57,2,0.286,1,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"CH",1,"1","0",1,"1","2",0,0,0,0,0,2.79,43,0.296,12,-1,6,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"FF",26,"1","0",6,"1","2",2,1,0,0,2,1.92,5,0.29,0,1,6,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"FT",13,"1","0",3,"0","1",0,0,0,0,2,3.04,63,0.272,9,-1,9,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"FF",2,"1","1",1,"0","1",1,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"FF",26,"1","0",8,"1","0",1,1,0,0,0,2.7,4,0.281,0,-1,6,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FF",7,"1","1",3,"1","2",0,0,0,0,-2,2.57,5,0.24,0,-1,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"FC",12,"1","0",4,"3","1",0,0,0,0,3,2.84,60,0.344,25,-1,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"FT",27,"1","1",8,"3","2",2,0,0,0,0,2.23,1,0.06,0,1,17,8,15,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"FF",4,"1","1",1,"1","1",1,0,1,0,0,2.15,13,0.354,4,-1,18,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FC",15,"1","0",5,"1","1",1,0,0,0,0,1.43,11,0.216,4,1,3,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"FF",7,"1","1",2,"1","2",2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"CH",24,"1","0",6,"1","0",2,1,0,0,0,3.47,16,0.273,3,-1,9,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",20,"1","1",5,"0","0",0,0,0,0,-2,1.93,4,0.27,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",19,"1","0",6,"0","1",0,0,0,0,-3,2.69,18,0.256,2,-1,7,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"FT",19,"1","1",4,"0","0",2,1,0,0,2,2.7,62,0.293,25,-1,9,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",5,"1","0",2,"0","2",1,0,0,0,3,1.99,22,0.26,5,1,8,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"FF",3,"1","1",1,"1","2",1,0,0,1,0,2.72,16,0.278,5,-1,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"FT",15,"1","1",5,"1","1",0,0,0,0,0,1.38,10,0.207,2,-1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"CH",5,"1","1",1,"3","1",2,0,1,1,0,1.83,25,0.268,2,-1,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"CH",17,"1","0",5,"1","1",1,0,0,0,-1,1.25,7,0.238,1,-1,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"FT",17,"1","0",5,"0","2",1,0,0,0,1,0,1,0.333,1,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"FF",2,"1","1",1,"3","0",0,1,0,0,1,1.25,24,0.271,5,-1,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"CH",25,"1","0",8,"1","0",0,0,0,0,1,2.33,7,0.217,3,1,18,9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FC",5,"1","1",1,"0","2",1,0,1,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CH",28,"1","0",8,"1","1",0,0,0,0,0,1.31,25,0.348,7,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"CH",13,"1","0",3,"2","1",2,0,0,0,-1,2.26,80,0.251,27,1,16,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"FF",6,"1","0",2,"2","2",2,0,0,0,0,1.43,11,0.216,4,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"FC",5,"1","0",1,"0","0",2,1,0,1,0,1.92,21,0.238,10,1,6,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",14,"1","1",5,"1","1",1,0,0,0,3,1.97,11,0.278,6,1,5,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"CH",25,"1","1",8,"2","2",0,0,0,0,3,2.14,4,0.333,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"FC",14,"1","1",5,"2","1",0,0,0,0,1,1.15,11,0.225,6,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"FC",5,"1","0",1,"0","0",2,0,1,0,-1,2.08,41,0.255,11,-1,11,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",8,"1","0",3,"0","1",0,0,0,0,0,2.98,1,0.308,1,-1,4,4,2,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",21,"1","1",6,"2","2",1,0,0,0,0,1.5,11,0.273,2,-1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"FT",8,"1","1",3,"0","1",1,0,0,0,0,1.97,11,0.212,2,1,5,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"FF",13,"1","0",3,"1","2",2,1,0,0,1,3.03,25,0.244,10,-1,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"FT",9,"1","1",3,"0","2",0,0,0,0,0,2.98,0,0,0,1,4,5,4,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"FT",8,"1","1",3,"1","1",1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"FT",8,"1","1",2,"1","1",0,1,0,0,-2,2.47,41,0.283,14,-1,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"FC",9,"1","1",2,"0","0",2,1,1,0,0,2.06,1,0.047,0,-1,15,6,13,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",18,"1","0",6,"0","0",0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",19,"1","0",6,"1","2",1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"CH",5,"1","1",2,"3","2",0,0,0,0,1,1.85,18,0.275,3,-1,6,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"FF",24,"1","1",7,"0","0",0,0,0,0,-1,3.49,7,0.233,0,-1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FT",12,"1","0",3,"0","2",1,1,0,1,0,0,1,0.455,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"CH",7,"1","1",2,"2","2",1,0,0,0,1,2.29,55,0.257,12,1,19,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",28,"1","1",8,"2","2",1,0,0,0,1,2.98,40,0.268,16,1,4,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FC",1,"1","0",1,"2","1",0,0,0,0,0,2.23,56,0.273,7,1,17,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"FT",1,"1","0",1,"0","0",0,0,0,0,0,2.69,18,0.256,2,-1,7,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",16,"1","1",4,"0","1",2,0,0,0,0,2.29,55,0.257,12,1,19,9,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"FC",22,"1","1",6,"0","0",2,1,0,0,9,2.1,24,0.292,5,-1,10,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"CH",4,"1","0",2,"1","1",0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"FT",26,"1","0",8,"1","1",1,1,0,0,4,1.15,2,0.214,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"FF",17,"1","1",5,"1","0",2,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"FC",23,"1","1",5,"0","0",2,1,0,0,2,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",15,"1","0",4,"2","1",1,0,0,0,2,2.64,18,0.235,8,-1,4,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"FT",24,"1","0",7,"0","1",1,1,0,0,-2,2.57,17,0.377,2,-1,12,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"FF",11,"1","1",2,"3","1",0,1,1,1,3,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"FC",4,"1","0",1,"0","0",1,0,0,0,-1,2.26,59,0.274,18,-1,15,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FF",28,"1","0",8,"0","1",2,1,0,0,5,2.79,43,0.296,12,-1,6,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"FF",19,"1","1",5,"0","0",1,0,0,0,0,2.26,45,0.311,12,-1,15,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"FC",9,"1","1",3,"0","1",2,0,0,0,0,1.97,1,0.13,0,1,5,5,7,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"FF",2,"1","0",1,"0","0",0,0,1,0,1,0.64,2,0.222,0,-1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
