"pitch_type","batter_num","pitch_rl","bat_rl","inning","balls","strikes","out","on_1b","on_2b","on_3b","score_diff","era","rbi","avg","hr","pitcher_at_home","pitcher_wins","pitcher_losses","batter_wins","batter_losses","prev_pitch_type0","prev_pitch_typeChangeUp","prev_pitch_typeCurveBall","prev_pitch_typeFastball","prev_pitch_typeOthers","prev_pitch_typeSlider.Cutter","prevprev_pitch_type0","prevprev_pitch_typeChangeUp","prevprev_pitch_typeCurveBall","prevprev_pitch_typeFastball","prevprev_pitch_typeOthers","prevprev_pitch_typeSlider.Cutter"
"Fastball",16,"0","1",4,"3","1",1,0,0,0,-1,2.19,0,0.235,0,-1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",24,"0","0",7,"0","0",0,0,0,0,-1,2.19,19,0.243,5,-1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",22,"0","1",6,"0","0",2,1,0,0,6,2.39,55,0.283,14,1,6,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",18,"0","1",5,"0","2",1,0,0,0,-1,5.44,23,0.225,3,1,2,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"Fastball",18,"0","0",5,"0","0",1,0,0,0,10,2.42,2,0.188,1,-1,5,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",18,"0","1",3,"2","2",2,0,0,1,-4,4.03,1,0.19,0,-1,6,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",22,"0","1",6,"1","0",1,0,0,0,5,3.26,21,0.249,5,-1,3,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",6,"0","1",9,"3","1",0,0,1,1,5,2.25,5,0.216,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",25,"0","1",5,"0","0",2,0,0,0,-3,5.67,0,0.278,0,1,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",18,"0","1",3,"2","2",2,0,0,1,-4,4.03,1,0.19,0,-1,6,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",2,"0","1",6,"2","2",1,0,0,0,2,4.2,19,0.224,6,1,7,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"Fastball",21,"0","1",5,"1","0",1,0,0,1,-4,5.44,15,0.3,5,-1,2,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Fastball",3,"0","0",1,"2","1",1,1,0,0,0,5.87,23,0.246,3,-1,2,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",5,"0","1",1,"1","0",1,1,1,1,0,4.03,53,0.259,19,-1,6,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",4,"0","1",1,"0","1",1,0,1,0,1,4.03,39,0.312,9,-1,4,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",5,"0","1",2,"2","0",0,0,0,0,0,4.18,17,0.27,5,1,6,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",8,"0","1",3,"0","2",1,0,0,0,0,2.53,24,0.281,4,1,8,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",18,"0","0",5,"1","0",2,0,0,0,1,2.6,0,0.159,0,-1,8,10,12,8,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",6,"0","1",2,"0","0",0,0,0,0,-1,3.45,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",24,"0","1",6,"0","0",0,0,1,0,-2,1.42,14,0.239,3,-1,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",8,"0","0",2,"0","0",2,1,0,0,0,2.19,9,0.178,3,-1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",18,"0","1",4,"3","1",1,0,0,0,1,2.42,2,0.262,0,-1,8,11,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",7,"0","1",2,"2","2",1,0,0,0,0,5.51,4,0.353,1,-1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",14,"0","0",4,"0","0",0,0,0,0,7,5.87,37,0.265,11,-1,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",1,"0","0",5,"0","0",0,0,0,0,-2,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",7,"0","1",2,"1","0",1,0,0,0,1,2.57,14,0.223,0,-1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",2,"0","1",7,"3","1",0,0,0,0,-6,0,8,0.375,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",13,"0","0",7,"0","0",0,1,0,0,-6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",14,"0","1",4,"0","1",1,1,0,0,3,4.15,15,0.273,6,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",4,"0","1",1,"1","1",2,1,0,0,0,5.87,44,0.308,19,-1,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"Fastball",11,"0","1",3,"0","1",1,0,0,0,0,2.16,14,0.291,2,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",3,"0","0",1,"0","0",2,0,0,0,0,2.66,63,0.321,15,1,5,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",16,"0","1",4,"0","0",0,1,0,0,0,4.04,17,0.233,3,1,5,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",8,"0","1",2,"2","1",0,1,1,0,0,4.55,0,0,0,-1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",8,"0","1",2,"0","0",0,1,0,0,-1,4.03,11,0.218,2,-1,4,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",13,"0","1",3,"1","1",0,0,0,0,1,2.42,82,0.233,27,-1,8,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",8,"0","1",3,"0","0",0,0,0,0,0,4.11,19,0.238,3,1,7,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",19,"0","0",4,"1","1",2,1,0,0,1,2.42,28,0.261,3,-1,8,11,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",27,"0","1",7,"0","0",1,1,0,0,-1,2.76,5,0.455,0,-1,5,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",17,"0","1",5,"0","0",2,0,0,0,1,4.65,22,0.228,7,-1,3,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",1,"0","0",7,"1","2",0,0,0,0,-3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"CurveBall",2,"0","1",1,"0","0",0,0,1,0,0,4.13,8,0.196,1,-1,7,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",15,"0","1",4,"0","1",0,0,0,0,0,4.04,0,0.667,0,1,5,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",12,"0","1",3,"0","0",2,0,0,0,-1,2.8,44,0.312,11,1,4,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",5,"0","1",2,"2","1",0,0,1,0,0,2.16,13,0.306,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",2,"0","1",6,"2","2",1,0,0,0,6,4.35,36,0.271,7,-1,7,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"Fastball",4,"0","1",2,"0","0",0,0,0,0,0,2.16,15,0.315,4,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",3,"0","1",5,"2","1",1,0,0,0,-2,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",1,"0","1",1,"2","2",0,0,0,0,0,6.35,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",16,"0","1",4,"1","0",1,1,1,1,-1,2.16,14,0.233,3,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",8,"0","1",2,"1","1",0,1,0,0,-1,4.03,11,0.218,2,-1,4,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",9,"0","1",3,"0","2",0,0,0,0,0,2.86,32,0.289,6,1,5,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"CurveBall",16,"0","1",4,"1","1",1,1,0,1,1,4.17,47,0.242,11,-1,7,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",7,"0","1",2,"2","2",0,1,0,0,-1,3.45,3,0.25,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",24,"0","1",7,"1","2",0,0,0,0,-3,4.11,51,0.251,8,1,7,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",18,"0","1",4,"1","1",2,1,1,0,1,5.14,31,0.296,7,1,2,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",19,"0","1",5,"0","0",2,0,0,0,1,9,2,0.2,0,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",24,"0","0",5,"1","1",2,0,0,0,-3,4.03,11,0.369,6,-1,6,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",8,"0","1",2,"0","0",1,1,1,0,0,3.26,17,0.256,5,-1,3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",3,"0","1",1,"0","0",2,0,0,0,0,2.47,48,0.233,19,1,5,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",19,"0","1",5,"0","1",2,0,0,0,1,9,2,0.2,0,-1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",25,"0","0",7,"0","0",0,1,0,0,6,2.39,6,0.26,0,1,6,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",1,"0","1",1,"1","1",0,0,0,0,2,4.03,56,0.305,13,-1,4,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",27,"0","1",7,"0","1",1,0,1,0,-4,4.11,18,0.203,4,1,7,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",11,"0","1",2,"1","0",2,1,0,0,-1,4.03,39,0.258,10,-1,6,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",1,"0","1",7,"1","2",2,1,0,0,2,4.13,76,0.276,12,-1,7,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",2,"0","1",1,"2","0",0,1,0,0,0,5.87,0,0,0,-1,2,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",15,"0","1",4,"0","0",0,0,0,0,0,4.04,0,0.667,0,1,5,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",21,"0","0",6,"3","0",0,1,0,0,3,2.69,26,0.27,2,-1,4,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",2,"0","0",1,"2","1",1,0,0,0,0,4.18,41,0.314,14,1,6,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",19,"0","1",6,"0","1",0,0,0,0,0,4.24,43,0.302,9,1,4,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",11,"0","1",3,"0","0",1,0,0,0,2,4.17,70,0.29,27,-1,7,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",2,"0","1",1,"0","0",0,0,0,0,-1,4.14,37,0.311,8,-1,7,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",19,"0","0",5,"3","2",1,0,0,0,5,3.26,19,0.259,1,-1,3,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",19,"0","1",6,"1","0",0,0,0,0,1,2.6,22,0.26,3,-1,8,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",5,"0","1",1,"3","1",1,0,0,1,1,4.03,48,0.262,14,-1,4,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"CurveBall",11,"0","1",3,"0","1",2,0,0,0,1,2.76,36,0.28,4,-1,5,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"CurveBall",1,"0","1",5,"0","0",0,1,0,0,1,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",8,"0","1",3,"0","0",0,0,0,0,1,4.18,44,0.247,11,1,6,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",3,"0","1",1,"1","2",1,0,1,0,0,2.6,50,0.297,13,-1,8,10,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",6,"0","1",2,"2","1",1,0,0,0,-1,2.47,41,0.307,2,1,5,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",3,"0","1",7,"3","2",1,0,0,0,-6,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"Fastball",14,"0","1",4,"3","1",1,0,0,0,3,4.18,17,0.27,5,1,6,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",3,"0","1",1,"2","2",1,0,0,0,0,5.51,13,0.305,5,-1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",5,"0","1",1,"0","2",2,1,0,0,-1,2.8,11,0.278,6,1,4,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"Fastball",13,"0","1",4,"3","0",0,1,0,0,-1,2.47,30,0.222,10,1,5,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"Fastball",15,"0","0",4,"0","0",0,0,1,0,1,5.51,8,0.222,3,-1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",17,"0","1",4,"2","0",2,0,0,0,2,2.57,22,0.275,3,-1,7,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",6,"0","1",2,"0","2",2,0,0,0,3,4.04,0,0.667,0,1,5,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",2,"0","1",1,"1","0",1,0,0,0,0,2.16,14,0.291,2,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",22,"0","1",6,"0","2",0,1,0,1,3,9,1,0.143,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",10,"0","1",3,"2","0",0,0,0,0,1,5.14,30,0.27,4,1,2,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"CurveBall",10,"0","1",3,"1","1",1,0,0,0,0,4.15,4,0.304,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"Fastball",19,"0","1",6,"2","1",2,0,1,0,0,2.53,34,0.324,6,1,8,11,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",15,"0","1",3,"1","2",2,1,1,0,-1,5.67,14,0.229,4,1,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"CurveBall",15,"0","1",3,"1","2",0,0,0,0,-4,4.55,11,0.183,2,-1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",3,"0","0",4,"1","0",0,1,1,1,-5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",8,"0","0",5,"3","2",2,0,0,0,-5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",4,"0","1",1,"2","2",1,0,0,0,-2,2.59,22,0.247,7,1,2,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",12,"0","0",4,"3","0",2,0,0,0,0,2.66,63,0.321,15,1,5,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",20,"0","1",5,"2","2",1,1,0,0,-1,2.8,28,0.274,7,1,4,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",13,"0","1",4,"0","0",1,0,0,0,3,2.69,23,0.252,7,-1,4,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",6,"0","1",8,"1","1",1,0,0,0,-6,0,8,0.333,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",15,"0","1",4,"0","0",0,0,0,0,0,4.13,26,0.235,6,-1,7,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",3,"0","0",6,"1","0",2,0,0,0,2,4.2,51,0.303,9,1,7,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",8,"0","1",10,"0","2",1,1,0,0,0,0,4,0.196,2,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",15,"0","1",4,"0","0",0,1,1,0,0,2.16,10,0.3,2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",15,"0","1",4,"3","1",0,1,0,0,1,5.14,39,0.251,12,1,2,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",3,"0","0",7,"2","1",1,0,1,0,4,0,9,0.246,3,-1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",2,"0","1",1,"2","1",0,1,0,0,0,5.87,0,0,0,-1,2,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",4,"0","0",1,"0","0",1,1,1,0,1,4.17,104,0.26,41,-1,7,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",12,"0","1",3,"1","1",1,0,0,0,1,5.14,59,0.234,17,1,2,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",12,"0","0",3,"0","0",0,0,0,0,-3,2.6,56,0.319,13,-1,5,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",12,"0","1",4,"0","0",0,0,0,0,2,2.6,50,0.297,13,-1,8,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",2,"0","1",7,"3","1",1,1,0,1,-5,4.22,77,0.233,18,1,7,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",8,"0","0",3,"1","0",0,0,0,0,-1,2.47,16,0.261,4,1,5,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",1,"0","1",1,"1","0",0,0,0,0,0,4.13,23,0.262,5,-1,7,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",6,"0","1",2,"2","2",0,0,0,0,3,4.17,35,0.28,12,-1,7,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"CurveBall",10,"0","1",2,"0","0",1,0,0,0,-1,4.03,56,0.305,13,-1,4,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",13,"0","1",4,"0","0",0,0,0,0,-1,5.44,43,0.254,10,1,2,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",14,"0","1",4,"2","2",2,1,0,0,0,3.57,23,0.309,5,-1,2,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"Fastball",3,"0","0",8,"0","1",2,0,0,0,4,4.11,66,0.267,10,-1,7,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",13,"0","1",3,"1","1",2,1,0,1,1,5.51,3,0.264,1,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",18,"0","1",5,"1","0",0,0,0,0,-1,2.8,4,0.29,0,1,4,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",9,"0","0",2,"0","0",2,1,0,1,0,5.87,19,0.221,6,-1,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",24,"0","0",6,"2","2",0,0,1,0,1,5.51,8,0.222,3,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",13,"0","1",4,"3","1",1,0,0,0,3,2.69,23,0.252,7,-1,4,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",1,"0","1",1,"0","0",0,0,0,0,0,4.15,4,0.304,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",1,"0","1",1,"0","2",0,0,0,0,0,4.18,62,0.296,25,1,6,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",4,"0","1",1,"1","0",2,1,0,0,0,2.19,13,0.217,5,-1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",8,"0","0",2,"1","1",0,0,0,0,-1,4.03,20,0.247,5,-1,6,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",3,"0","1",1,"0","0",2,0,0,0,0,4.24,26,0.293,8,1,4,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",5,"0","1",1,"1","1",1,1,0,1,-1,4.13,23,0.279,6,-1,7,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"CurveBall",18,"0","1",4,"0","0",2,1,1,0,1,5.14,31,0.296,7,1,2,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",12,"0","0",4,"1","2",2,0,0,0,0,2.53,39,0.277,4,1,8,11,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"CurveBall",10,"0","0",2,"0","1",0,1,0,1,-4,3.45,11,0.272,3,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",22,"0","1",7,"0","1",0,1,0,0,-1,2.53,23,0.337,4,1,8,11,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",5,"0","1",1,"0","0",2,1,0,1,0,5.67,15,0.222,2,1,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",5,"0","1",2,"2","1",1,0,0,0,0,2.57,55,0.246,8,-1,7,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",23,"0","1",6,"2","2",0,0,0,0,-1,4.19,25,0.273,7,1,5,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",16,"0","1",4,"1","1",0,1,0,0,0,4.04,17,0.233,3,1,5,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",21,"0","0",4,"1","1",1,1,0,0,-3,4.55,14,0.333,2,-1,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",13,"0","1",3,"3","1",2,1,0,0,0,4.04,54,0.282,7,1,5,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",7,"0","1",8,"0","0",2,0,0,0,-6,0,2,0.176,0,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",17,"0","0",4,"0","0",1,0,0,0,-1,4.19,24,0.23,4,1,5,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",2,"0","0",5,"1","0",0,1,0,1,1,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",5,"0","1",2,"1","1",1,0,0,0,1,1.96,37,0.283,12,1,1,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"Fastball",18,"0","0",4,"2","2",2,0,0,1,0,5.51,0,0.27,0,-1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"CurveBall",4,"0","1",2,"0","1",0,0,0,0,0,4.24,57,0.249,16,1,4,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",18,"0","0",5,"1","1",1,0,0,0,10,2.42,2,0.188,1,-1,5,10,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",12,"0","1",4,"0","0",0,0,0,0,-2,5.44,15,0.3,5,-1,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",9,"0","1",8,"0","1",1,0,0,0,7,4.35,69,0.248,15,-1,7,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",3,"0","1",1,"3","1",1,0,0,0,0,5.14,59,0.234,17,1,2,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",19,"0","0",4,"0","1",2,1,0,0,0,5.67,6,0.343,1,1,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",1,"0","1",7,"0","1",1,1,1,0,-5,4.22,44,0.321,10,1,7,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",23,"0","1",6,"2","0",0,0,0,0,1,4.18,17,0.27,5,1,6,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",8,"0","1",2,"0","0",0,1,0,0,1,2.42,11,0.248,0,-1,8,11,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",8,"0","1",3,"0","0",0,1,0,0,0,4.24,14,0.229,6,1,4,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",19,"0","1",5,"0","1",0,0,0,0,1,4.18,62,0.296,25,1,6,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",2,"0","0",1,"0","0",1,0,0,0,0,4.18,41,0.314,14,1,6,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",20,"0","1",5,"0","0",0,1,0,0,-2,2.6,33,0.246,8,-1,5,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",18,"0","0",4,"2","2",2,0,0,1,0,5.51,0,0.27,0,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",1,"0","1",4,"1","0",0,1,1,0,-4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",7,"0","0",8,"2","1",1,1,0,0,4,0,15,0.291,2,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",4,"0","1",1,"1","1",1,0,0,1,0,5.67,28,0.25,11,1,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"Fastball",4,"0","1",1,"2","2",2,1,0,0,0,5.87,44,0.308,19,-1,2,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"CurveBall",22,"0","1",6,"1","2",0,1,0,1,3,9,1,0.143,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",17,"0","1",5,"3","2",1,0,1,0,3,3.05,12,0.236,2,1,3,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",5,"0","1",1,"1","1",1,1,1,1,0,4.03,53,0.259,19,-1,6,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",17,"0","1",3,"0","0",1,1,0,0,-5,2.59,7,0.151,4,1,2,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",15,"0","0",4,"0","0",1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",21,"0","1",5,"1","2",1,0,0,0,1,5.51,13,0.305,5,-1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",26,"0","1",7,"1","1",0,0,0,1,4,4.28,6,0.25,2,-1,4,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",1,"0","0",7,"0","2",0,0,0,0,4,0,0,0.143,0,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",11,"0","1",3,"0","0",1,0,0,0,1,5.14,60,0.299,21,1,2,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",14,"0","1",4,"1","0",0,0,0,0,1,5.51,9,0.216,0,-1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",27,"0","1",8,"0","0",0,0,0,0,8,4.15,3,0.379,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",1,"0","1",8,"0","2",0,0,0,0,4,4.11,33,0.255,11,-1,7,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0
