"pitch_type","batter_num","pitch_rl","bat_rl","inning","balls","strikes","out","on_1b","on_2b","on_3b","score_diff","era","rbi","avg","hr","pitcher_at_home","pitcher_wins","pitcher_losses","batter_wins","batter_losses","prev_pitch_type0","prev_pitch_typeChangeUp","prev_pitch_typeCurveBall","prev_pitch_typeFastball","prev_pitch_typeOthers","prev_pitch_typeSlider.Cutter","prevprev_pitch_type0","prevprev_pitch_typeChangeUp","prevprev_pitch_typeCurveBall","prevprev_pitch_typeFastball","prevprev_pitch_typeOthers","prevprev_pitch_typeSlider.Cutter"
"CurveBall",7,"0","0",2,"3","2",1,0,1,0,3,3,2,0.308,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",15,"0","1",4,"0","0",2,0,0,0,3,3,6,0.226,2,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",10,"0","0",3,"0","1",0,0,0,0,0,3.14,42,0.297,11,1,6,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",14,"0","1",4,"0","1",1,0,1,0,1,3.22,64,0.269,9,1,9,10,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",18,"0","1",5,"2","2",0,1,1,0,0,6.55,4,0.256,0,-1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",15,"0","1",4,"0","1",1,0,0,0,-1,4.39,4,0.268,2,1,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",22,"0","0",5,"2","2",1,0,0,0,-1,3.69,45,0.287,8,1,4,9,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",1,"0","1",1,"0","0",0,0,0,0,0,2.77,5,0.205,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",13,"0","1",3,"2","2",1,0,0,0,-2,3.24,40,0.205,19,1,5,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",19,"0","0",4,"0","1",2,0,0,0,-4,3.59,14,0.256,0,1,3,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",1,"0","1",1,"3","2",0,0,0,0,0,3.48,44,0.285,7,1,6,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",22,"0","1",6,"0","0",1,0,0,0,-2,3.69,20,0.26,4,-1,4,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",12,"0","1",4,"0","0",0,0,0,0,1,3.04,57,0.282,13,-1,6,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",19,"0","1",5,"1","0",1,0,0,1,1,3.22,49,0.282,3,1,9,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",15,"0","1",3,"1","1",2,0,1,0,-1,4,12,0.227,2,-1,3,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",8,"0","1",2,"1","2",0,0,0,0,-4,4.09,2,0.133,0,-1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"CurveBall",16,"0","1",4,"1","1",0,0,0,0,-1,4,23,0.257,4,-1,3,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"CurveBall",17,"0","0",4,"0","1",0,0,0,0,-4,3.59,22,0.164,5,1,3,6,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"CurveBall",13,"0","1",3,"0","0",1,0,0,0,-1,4.28,38,0.23,12,1,2,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",25,"0","1",7,"0","1",2,1,0,0,-1,8.4,12,0.333,3,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",3,"0","0",1,"1","1",2,0,0,0,0,4.67,8,0.315,2,-1,2,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"CurveBall",4,"0","1",1,"1","2",1,1,0,0,-1,3.14,84,0.26,32,1,6,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",20,"0","0",4,"1","0",1,0,1,0,-4,2.37,4,0.29,1,-1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",23,"0","0",6,"0","1",1,1,0,0,0,3.26,45,0.274,9,1,5,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",10,"0","1",3,"2","0",1,0,0,0,0,3.04,19,0.306,3,-1,6,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",25,"0","1",6,"0","1",1,1,1,1,-2,3.61,12,0.262,3,-1,3,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Fastball",13,"0","1",4,"2","2",2,1,0,0,2,3.69,34,0.268,5,-1,4,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",19,"0","1",6,"3","0",0,1,0,0,2,3.61,1,0.243,0,-1,3,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"Fastball",11,"0","1",4,"2","1",0,0,0,0,3,3.9,14,0.278,2,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"Fastball",14,"0","1",5,"3","2",0,0,0,0,2,3.69,0,0,0,-1,4,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"CurveBall",21,"0","0",6,"0","1",2,0,0,0,0,4,16,0.294,6,-1,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",10,"0","1",4,"2","2",0,0,0,0,2,3.69,23,0.257,6,-1,4,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",5,"0","1",2,"2","2",0,0,0,0,-1,3.98,4,0.243,0,-1,3,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"CurveBall",4,"0","1",1,"2","2",2,1,0,0,0,3.67,14,0.257,3,1,2,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",22,"0","1",6,"1","0",0,0,1,0,0,2.77,1,0.179,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",2,"0","0",1,"0","1",0,0,0,0,0,0,1,0.667,1,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",5,"0","1",2,"1","1",1,0,0,0,1,3.75,10,0.259,3,-1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",20,"0","0",5,"0","0",0,1,1,0,-2,3.04,42,0.257,8,-1,6,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",25,"0","0",6,"1","0",1,0,1,1,-1,4.39,23,0.231,5,1,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",5,"0","1",2,"0","0",0,0,0,0,0,3.56,21,0.268,3,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",21,"0","1",6,"2","1",0,1,0,0,0,4.33,36,0.333,11,1,2,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",17,"0","0",5,"1","2",0,0,0,0,-1,4.03,21,0.234,4,1,3,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"CurveBall",10,"0","0",2,"0","1",0,0,0,0,-4,3.59,14,0.256,0,1,3,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",14,"0","0",4,"1","0",2,0,0,0,1,3.04,70,0.281,17,-1,6,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"CurveBall",3,"0","0",1,"1","2",1,1,0,0,0,3.67,38,0.302,9,1,2,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",15,"0","1",3,"0","0",1,0,0,0,-4,3.59,20,0.27,6,1,3,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",26,"0","1",7,"0","0",0,0,1,1,-2,4.33,0,0,0,1,2,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",3,"0","1",1,"0","1",1,1,0,0,0,4.09,10,0.442,2,-1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",17,"0","1",5,"0","0",1,0,0,0,3,3,1,0.1,0,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",2,"0","1",1,"3","1",1,0,0,0,1,4,6,0.247,3,-1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",6,"0","1",2,"0","1",1,0,0,0,-1,4.13,16,0.245,2,1,2,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",22,"0","1",5,"0","0",1,0,0,0,-1,4.28,38,0.23,12,1,2,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",14,"0","1",3,"3","2",2,0,1,1,-1,5.28,17,0.296,4,1,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",16,"0","1",4,"0","2",1,0,0,0,0,3.67,15,0.189,5,-1,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",14,"0","0",4,"1","1",0,1,0,0,0,3.26,45,0.274,9,1,5,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",4,"0","1",2,"1","1",0,0,0,0,0,3.04,24,0.216,1,-1,6,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",7,"0","1",2,"1","2",0,0,0,0,0,4,23,0.257,4,-1,3,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"CurveBall",14,"0","0",3,"0","0",0,0,0,0,-4,3.59,35,0.283,7,1,3,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",2,"0","1",1,"0","1",1,0,0,0,0,3.48,75,0.28,13,1,6,10,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",14,"0","1",4,"0","2",0,0,0,0,-1,3.75,10,0.259,3,-1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"CurveBall",12,"0","0",3,"2","2",2,0,1,0,1,3.44,87,0.311,18,-1,7,10,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",23,"0","1",5,"0","1",2,0,0,0,-2,4,22,0.28,3,-1,3,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",2,"0","1",1,"0","1",1,0,0,0,1,3.2,34,0.282,4,-1,5,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",20,"0","1",6,"0","1",1,0,1,1,0,3.2,34,0.282,4,-1,5,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",17,"0","1",5,"3","1",1,0,0,0,2,3.9,1,0.235,0,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"CurveBall",8,"0","1",3,"0","2",0,0,0,0,1,0,0,0.571,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",3,"0","1",1,"0","0",0,1,0,0,0,3.92,52,0.348,15,-1,3,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",2,"0","1",1,"1","0",1,0,0,0,0,5.28,12,0.287,0,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",27,"0","0",8,"1","2",0,1,1,0,0,3.44,23,0.205,8,1,5,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"CurveBall",18,"0","0",5,"0","1",1,0,0,0,0,3.26,14,0.259,0,1,5,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",20,"0","1",7,"0","0",0,0,0,0,4,5.03,12,0.25,3,-1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",18,"0","1",5,"1","0",0,1,1,0,0,6.55,4,0.256,0,-1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",3,"0","0",1,"0","0",1,0,0,0,-1,4.13,25,0.283,1,1,2,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",23,"0","0",6,"2","2",1,1,0,0,0,3.26,45,0.274,9,1,5,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",10,"0","1",2,"2","1",1,0,0,1,-1,3.15,23,0.309,5,1,6,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",17,"0","1",5,"0","0",0,0,0,0,-3,3.69,0,0.083,0,-1,4,8,9,5,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",23,"0","1",5,"0","1",1,0,1,0,-4,0,3,0.444,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",17,"0","1",5,"1","0",0,0,0,1,-1,8.4,3,0.237,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",22,"0","1",5,"1","1",0,1,1,0,-1,3.31,15,0.231,2,-1,3,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",15,"0","1",4,"0","2",0,1,0,0,3,3.87,19,0.294,1,-1,3,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"Fastball",6,"0","1",1,"2","2",2,1,1,1,0,3.31,14,0.297,3,-1,3,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",3,"0","0",1,"0","1",0,0,0,0,-1,4.03,47,0.338,11,1,3,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",28,"0","0",7,"1","0",2,1,1,0,2,3.87,28,0.293,6,-1,3,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",23,"0","0",7,"0","0",1,0,1,1,4,5.03,18,0.306,6,-1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",1,"0","1",1,"0","0",0,0,0,0,0,3.3,47,0.268,10,-1,8,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",5,"0","1",1,"2","2",2,1,0,0,-2,3.69,11,0.315,1,-1,4,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",8,"0","1",3,"1","2",1,0,0,0,1,4,4,0.122,1,-1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",7,"0","1",3,"0","1",0,0,0,0,1,3.67,13,0.314,1,-1,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",26,"0","1",5,"2","2",1,1,1,0,-1,0,1,0.5,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"CurveBall",14,"0","1",4,"1","2",1,0,1,0,1,3.22,64,0.269,9,1,9,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",2,"0","1",1,"0","0",1,0,0,0,1,4,6,0.247,3,-1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",13,"0","1",4,"3","2",0,1,1,0,0,6.55,8,0.241,3,-1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"Fastball",26,"0","1",6,"1","0",1,1,0,1,-3,3.61,9,0.2,2,-1,3,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",13,"0","1",3,"0","2",2,1,0,1,-1,3.67,14,0.257,3,1,2,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",12,"0","0",3,"1","0",2,1,1,0,2,9,2,0.308,0,-1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",9,"0","1",2,"0","1",2,0,0,0,0,3.14,14,0.233,3,1,6,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",3,"0","1",1,"1","0",1,0,0,0,0,3.24,50,0.233,19,1,5,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"CurveBall",7,"0","0",2,"1","1",1,1,0,0,0,3.56,11,0.272,3,1,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",18,"0","1",5,"1","2",0,0,0,0,0,5.28,0,0.143,0,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"CurveBall",16,"0","1",4,"2","2",2,1,0,1,-1,4.03,24,0.207,6,1,3,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",5,"0","1",2,"0","0",0,0,0,0,-1,4.13,25,0.28,7,1,2,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",5,"0","1",1,"2","2",1,1,0,1,0,4.09,10,0.255,5,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",18,"0","1",5,"0","0",0,0,0,0,3,9,1,0.235,1,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",24,"0","1",5,"0","0",2,1,0,0,2,3.15,39,0.225,6,1,6,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",8,"0","1",2,"0","2",0,0,0,0,-2,3.24,5,0.289,1,1,5,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",1,"0","1",1,"0","2",0,0,0,0,0,3.81,28,0.273,4,1,4,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",30,"0","1",8,"1","1",0,0,0,0,0,3.22,50,0.299,5,1,9,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"CurveBall",2,"0","0",1,"2","2",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",10,"0","1",3,"1","1",0,0,0,0,-1,5.28,6,0.293,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",12,"0","1",4,"2","1",1,1,0,0,3,5.03,18,0.248,6,-1,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",12,"0","1",3,"0","1",2,0,0,0,0,3.14,75,0.283,23,1,6,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",2,"0","0",1,"1","0",1,0,0,0,0,3.04,42,0.257,8,-1,6,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",12,"0","0",4,"1","2",2,0,0,0,1,4,16,0.294,6,-1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",1,"0","0",1,"1","2",0,0,0,0,0,3.25,24,0.262,3,1,6,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",22,"0","0",5,"0","2",1,0,0,0,-1,3.69,45,0.287,8,1,4,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",7,"0","1",2,"0","1",2,0,0,0,0,8.4,12,0.333,3,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",21,"0","1",6,"1","0",0,0,0,0,-1,3.75,10,0.236,2,-1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"CurveBall",14,"0","1",4,"2","2",0,0,0,0,-3,3.3,23,0.226,5,-1,8,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",27,"0","0",6,"1","0",2,1,1,0,-3,3.61,0,0.25,0,-1,3,4,3,2,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",26,"0","1",6,"0","1",1,0,0,0,-1,0,0,0.571,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"CurveBall",5,"0","1",2,"1","2",0,0,1,0,3,3,2,0.286,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",25,"0","0",6,"0","2",2,0,0,0,-4,4.13,5,0.156,0,1,2,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",16,"0","0",6,"3","2",0,0,0,0,1,3.2,5,0.131,2,-1,5,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",8,"0","1",3,"0","2",0,0,0,0,1,3.67,0,0.222,0,-1,2,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",7,"0","0",2,"1","2",1,0,1,0,-1,3.98,9,0.205,4,-1,3,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",23,"0","1",6,"0","0",1,0,0,1,1,3.95,21,0.284,7,-1,3,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",21,"0","0",6,"0","2",0,0,0,0,-1,4.67,8,0.315,2,-1,2,5,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",16,"0","1",4,"0","1",2,1,0,1,-1,4.03,24,0.207,6,1,3,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",2,"0","1",1,"2","1",0,0,0,0,1,3.92,29,0.257,2,-1,3,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",2,"0","1",1,"0","1",1,0,0,0,1,3.87,19,0.336,6,-1,3,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",10,"0","1",3,"0","2",1,1,0,0,0,3.38,15,0.212,1,1,7,10,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",15,"0","1",4,"1","0",1,1,0,1,-1,4.67,5,0.261,0,-1,2,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"CurveBall",8,"0","1",1,"0","2",2,1,1,0,-3,3.25,2,0.4,0,1,6,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",25,"0","1",6,"2","2",1,0,0,0,0,3.44,2,0.158,0,-1,7,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"Fastball",2,"0","1",1,"2","0",0,1,0,0,0,2.37,3,0.308,1,-1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",6,"0","1",1,"0","0",2,0,1,0,-2,3.3,39,0.254,7,-1,8,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",4,"0","1",1,"0","0",2,1,0,0,-1,4.39,12,0.316,1,1,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",20,"0","1",5,"1","1",2,0,0,0,0,3.67,17,0.269,2,-1,2,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",5,"0","1",2,"0","0",1,0,0,0,0,3.04,52,0.274,15,-1,6,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",5,"0","1",1,"2","0",2,0,0,1,-1,2.37,8,0.412,1,-1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",5,"0","1",1,"0","0",2,0,0,1,-1,2.37,8,0.412,1,-1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",19,"0","1",5,"3","2",2,1,1,0,2,3.38,15,0.212,1,1,7,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",17,"0","1",4,"0","1",0,0,0,0,-2,4,4,0.247,2,-1,3,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",6,"0","1",2,"1","2",0,0,0,0,0,4.28,30,0.197,10,1,2,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",11,"0","1",3,"1","0",1,0,1,0,1,3.98,35,0.234,15,-1,3,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Fastball",2,"0","1",1,"0","1",0,0,0,0,0,3.56,10,0.236,0,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",15,"0","0",4,"2","0",2,0,1,0,1,3.22,73,0.265,19,1,9,10,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"CurveBall",2,"0","1",1,"0","1",1,0,0,0,0,4.67,25,0.303,5,-1,2,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",24,"0","1",6,"1","0",2,1,0,0,-1,6.55,5,0.189,1,-1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Fastball",27,"0","1",6,"0","1",0,0,1,0,-1,3.69,14,0.242,3,1,4,9,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"CurveBall",18,"0","1",4,"2","2",1,0,0,0,-4,3.59,22,0.287,2,1,3,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",5,"0","0",2,"1","1",0,0,0,0,0,3.26,45,0.274,9,1,5,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",25,"0","1",7,"1","0",0,0,0,0,2,3.87,12,0.23,4,-1,3,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",8,"0","0",3,"3","2",1,0,0,0,0,3.44,26,0.26,5,1,5,7,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",1,"0","0",1,"2","2",0,0,0,0,1,3.87,28,0.293,6,-1,3,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",27,"0","1",6,"3","1",2,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",7,"0","0",2,"0","0",1,0,0,0,2,3.48,6,0.262,0,1,6,10,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",13,"0","1",4,"0","2",0,0,0,0,-1,4.39,12,0.316,1,1,2,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"CurveBall",9,"0","0",3,"0","2",0,0,0,0,4,3,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"CurveBall",18,"0","1",5,"1","1",2,1,0,0,5,3.48,12,0.24,0,1,6,10,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"CurveBall",12,"0","0",4,"1","2",0,0,0,0,1,3.04,64,0.335,9,-1,6,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",2,"0","0",1,"1","2",1,0,0,0,0,8.4,5,0.328,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",24,"0","0",6,"0","1",1,0,0,0,-1,4.03,10,0.22,5,1,3,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"CurveBall",3,"0","0",1,"0","2",1,1,0,0,0,3.67,38,0.302,9,1,2,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",22,"0","1",6,"0","0",0,0,1,0,2,3.87,60,0.295,23,-1,3,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",26,"0","1",6,"0","0",1,1,0,1,-3,3.61,9,0.2,2,-1,3,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",11,"0","1",4,"1","2",0,1,0,0,2,3.69,2,0.063,1,-1,4,7,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"Fastball",6,"0","1",2,"1","2",0,0,0,0,0,3.67,4,0.211,2,-1,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",15,"0","1",4,"0","2",1,0,0,0,-2,3.69,38,0.249,5,-1,4,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"Fastball",20,"0","1",6,"2","2",0,0,0,0,0,3.26,48,0.27,5,1,5,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",21,"0","1",6,"0","0",1,0,0,0,-1,8.4,12,0.375,2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",4,"0","1",1,"0","0",0,1,1,0,-2,3.59,24,0.254,1,1,3,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",14,"0","0",4,"1","2",2,1,0,0,2,3.61,37,0.269,12,-1,3,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",12,"0","0",4,"0","0",1,0,0,0,0,3.44,51,0.322,6,1,5,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",1,"0","1",1,"1","0",0,0,0,0,0,3.75,6,0.304,1,-1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",24,"0","0",7,"3","2",1,0,0,0,2,3.69,26,0.338,4,-1,4,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",27,"0","1",6,"0","2",1,0,0,0,-3,4,4,0.247,2,-1,3,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",16,"0","1",5,"2","2",1,0,1,0,1,4,11,0.156,4,-1,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0
